Date,Time,inttime,Comfort m/s,Acceptibly warm m/s,Mixed m/s,Temp,Rh,tw,TSI,PMV,PPD,Standrd Eff Temp,TA adj,Cool effect
01/06/2019,20:00,20,3.04,0.6,3.04,32.073,76.51899999999999,28.492684205575756,28.774062280084276,1.0975100099485489,30.400184989694267,27.83763533228666,29.3103048785645,2.7626951214355002
01/06/2019,21:00,21,3.04,0.6,3.04,32.073,77.501,28.65283577720146,28.823388964144993,1.0975956231664132,30.404091609430665,27.83799706064192,29.31034902421042,2.762650975789579
01/06/2019,22:00,22,2.26,0.29,2.26,31.996,73.118,27.85912346596183,28.924730086206726,1.080249782001998,29.617732887687097,27.78919544008379,29.241922107129458,2.7540778928705416
01/06/2019,23:00,23,2.26,0.29,2.26,31.868000000000002,73.395,27.787313583941682,28.80725264254453,1.052084274475844,28.363339820332442,27.71060496287844,29.12850531295665,2.739494687043351
02/06/2019,00:00,0,2.26,0.29,2.26,31.74,74.692,27.88341142194639,28.74149077664997,1.0240164531059346,27.141744767812753,27.63205752571414,29.015115653262683,2.7248843467373165
02/06/2019,01:00,1,3.04,0.6,3.04,31.586,75.021,27.79450673772294,28.196208619985608,0.9901562474391059,25.707012821887716,27.5366931834078,28.878621154522428,2.7073788454775696
02/06/2019,02:00,2,1.04,0.0,1.04,31.484,74.822,27.667428463355748,29.231082199110766,0.9676976232413563,24.77949550507526,27.4731345619363,28.788164382601746,2.695835617398256
02/06/2019,03:00,3,1.04,0.0,1.04,31.408,74.47800000000001,27.540660584717784,29.13541769249027,0.95095127187983,24.100646882353374,27.425582383795813,28.72074750231295,2.68725249768705
02/06/2019,04:00,4,1.04,0.0,1.04,31.281,74.274,27.38988078319835,28.99436251362228,0.9230073731678026,22.99253891386151,27.346001043277134,28.60809367578819,2.6729063242118105
02/06/2019,05:00,5,1.04,0.0,1.04,31.255,74.449,27.39417227529532,28.97631429318815,0.9173057588518468,22.77027214576556,27.329742628569075,28.585036905970505,2.6699630940294954
02/06/2019,06:00,6,1.04,0.0,1.04,31.128,74.992,27.36493054773075,28.872692841098264,0.8894501376550141,21.703259436607922,27.250072490546927,28.472448785503833,2.655551214496167
02/06/2019,07:00,7,1.47,0.06,1.47,31.076999999999998,75.34100000000001,27.373969075571495,28.553176144894213,0.8782780985069603,21.284193910102132,27.218034065749386,28.427238726031668,2.6497612739683314
02/06/2019,08:00,8,1.47,0.06,1.47,31.255,75.465,27.559517126455205,28.742934944566397,0.9173890313680995,22.773508965967807,27.330079011185152,28.585074134228254,2.6699258657717455
02/06/2019,09:00,9,2.26,0.29,2.26,31.663,73.446,27.606613168502804,28.59887191458935,1.0069652260567936,26.413845254910953,27.58393999595915,28.946814091346646,2.716185908653353
02/06/2019,10:00,10,2.26,0.29,2.26,31.97,70.508,27.395854484229176,28.762673239833074,1.07429728226114,29.350290394340107,27.772288984759037,29.2187692103696,2.751230789630398
02/06/2019,11:00,11,2.26,0.29,2.26,32.458,67.41199999999999,27.304724379400454,29.098165167545826,1.1816122947561203,34.353780441923234,28.068533912027615,29.651063866792917,2.806936133207082
02/06/2019,12:00,12,3.0,0.6,3.0,33.001,63.938,27.171556180822677,29.07817003274658,1.3011882330061821,40.329559581812745,28.392702892758358,30.131781946482935,2.8692180535170637
02/06/2019,13:00,13,-1.0,1.6,3,33.6,59.82,26.936032968963445,29.451883883493945,1.433312407546343,47.29484312489122,28.743645710919623,30.661850538910354,2.938149461089648
02/06/2019,14:00,14,-1.0,1.6,3,33.809,59.217,27.003448389087396,29.628352832892116,1.4795522270003945,49.79070796286508,28.86484196733861,30.846790191710525,2.9622098082894732
02/06/2019,15:00,15,-1.0,1.6,3,34.15,60.791000000000004,27.60131896868876,30.066541971409332,1.5553268266763505,53.911744233046406,29.062004845346127,31.148656025166026,3.001343974833972
02/06/2019,16:00,16,-1.0,1.6,3,34.334,56.165,26.86351312510601,29.976377771585856,1.5956799524667296,56.11017364908279,29.164914544640347,31.311085962374328,3.022914037625676
02/06/2019,17:00,17,-1.0,1.6,3,33.94,64.873,28.178784454052447,30.087951340901352,1.5091587751160171,51.397887021378224,28.943139769780434,30.963106691380176,2.9768933086198226
02/06/2019,18:00,18,3.0,0.6,3.0,33.183,62.591,27.086956681157574,29.18770338684973,1.3412972443894149,42.41098954127124,28.500011627691794,30.292857287105267,2.8901427128947326
02/06/2019,19:00,19,3.0,0.6,3.0,32.742,62.677,26.71315764904375,28.74402828495867,1.2438617540913857,37.41788608909804,28.237636492274895,29.902369405766315,2.8396305942336815
02/06/2019,20:00,20,3.0,0.6,3.0,32.586999999999996,60.736999999999995,26.2217913438418,28.47721246295647,1.209472761482301,35.71167001507291,28.14377932319566,29.76499646032843,2.822003539671568
02/06/2019,21:00,21,1.59,0.09,1.59,32.33,62.641999999999996,26.34259623152991,29.094299720613723,1.1529559558262523,32.98132326158171,27.98915644680576,29.537440801896878,2.7925591981031195
02/06/2019,22:00,22,1.59,0.09,1.59,32.073,63.848,26.331621077115983,28.899454373054237,1.0964056534175672,30.34981450653396,27.832973175827497,29.309736457127418,2.7632635428725836
02/06/2019,23:00,23,1.59,0.09,1.59,31.996,62.401,26.00485829744173,28.74144643691457,1.0793216875536165,29.575952511931675,27.785292883306052,29.24145224477663,2.7545477552233666
03/06/2019,00:00,0,1.59,0.09,1.59,31.893,62.728,25.972288833574112,28.654680042043342,1.0566725358443254,28.56575827137118,27.72216473515351,29.15020441851015,2.7427955814898515
03/06/2019,01:00,1,1.59,0.09,1.59,31.816,62.934,25.94100787737591,28.587680507534294,1.0397418935674143,27.82261376118089,27.674823409348527,29.08198184133789,2.7340181586621104
03/06/2019,02:00,2,1.59,0.09,1.59,31.714000000000002,63.852,26.01359412224474,28.534047070953896,1.0173749712204168,26.85693443219529,27.612160752554956,28.991626761437523,2.7223732385624775
03/06/2019,03:00,3,1.59,0.09,1.59,31.586,64.203,25.961929703761427,28.422774430061033,0.9892478875238604,25.66912185242809,27.53295431365654,28.878192271722963,2.7078077282770368
03/06/2019,04:00,4,1.59,0.09,1.59,31.535,64.288,25.931262500426328,28.375333931433826,0.9780370316181667,25.204083802514603,27.501287923557072,28.8329796330577,2.7020203669423006
03/06/2019,05:00,5,0.53,0.0,0.53,31.433000000000003,63.992,25.78906131523479,28.995649754256615,0.9555793421308095,24.287156318856603,27.43764636315844,28.742519127411157,2.6904808725888447
03/06/2019,06:00,6,0.53,0.0,0.53,31.459,64.21300000000001,25.850663878932778,29.033993343875593,0.9613152365500309,24.519477443059614,27.45393687803855,28.765584103502437,2.6934158964975627
03/06/2019,07:00,7,1.04,0.0,1.04,31.433000000000003,65.54,26.0586788516635,28.697592318709553,0.9557078593080612,24.29234752556654,27.438170314277652,28.74257826328826,2.6904217367117447
03/06/2019,08:00,8,2.26,0.29,2.26,31.561,66.179,26.28410022172858,28.115547926982888,0.983914940917054,25.447303106502815,27.518103736921653,28.856108446455732,2.7048915535442695
03/06/2019,09:00,9,1.59,0.09,1.59,31.791,64.61,26.215398156428307,28.653567713482435,1.0343829529966015,27.5895642309862,27.65999862185909,29.05989745446085,2.7311025455391515
03/06/2019,10:00,10,1.59,0.09,1.59,32.175,63.803000000000004,26.41377542268407,29.000747911489203,1.1188839057708366,31.383192811841,27.895275949355067,29.400141483246237,2.7748585167537607
03/06/2019,11:00,11,3.0,0.6,3.0,32.639,61.28,26.367006688692243,28.560678789170414,1.2209974848576945,36.279866435674464,28.17527208297692,29.811078586419093,2.8279214135809085
03/06/2019,12:00,12,3.0,0.6,3.0,33.001,59.063,26.271710798310778,28.801017654932917,1.3007323094016008,40.30609667714402,28.390700243782614,30.131511534602488,2.869488465397508
03/06/2019,13:00,13,3.0,0.6,3.0,33.157,62.65,27.074518023714006,29.16450228035711,1.3355531157682912,42.11088466291703,28.48466158276704,30.26983926054981,2.8871607394501875
03/06/2019,14:00,14,3.0,0.6,3.0,33.053000000000004,64.071,27.24184999104648,29.138560526295517,1.3126930585516565,40.92313846810379,28.42363712846493,30.177830054269638,2.8751699457303665
03/06/2019,15:00,15,-1.0,1.04,3,32.949,66.477,27.58142674831481,29.165670167534163,1.2899344547948541,39.751783098383704,28.36280998100377,30.085878760676607,2.8631212393233922
03/06/2019,16:00,16,3.0,0.6,3.0,33.027,64.348,27.269247718696136,29.127629026411608,1.3069725754066963,40.62763496530845,28.408317908338002,30.154825394531194,2.8721746054688055
03/06/2019,17:00,17,-1.0,1.04,3,32.742,68.322,27.720845217118836,29.054396055925803,1.244379330042712,37.44380847755114,28.239887719791867,29.90266485388441,2.8393351461155865
03/06/2019,18:00,18,3.04,0.6,3.04,32.201,78.594,28.950315895185042,29.010372840483935,1.1259176378285567,31.71001666662906,27.916659918911034,29.42386946067809,2.777130539321908
03/06/2019,19:00,19,3.04,0.6,3.04,31.842,80.377,28.897912955763104,28.726777735141976,1.0469575544506475,28.138064495752374,27.69707957347796,29.105758964774015,2.736241035225985
03/06/2019,20:00,20,3.04,0.6,3.04,31.663,79.311,28.55915376103286,28.48908490316506,1.0074606943794628,26.434842504919445,27.58598971804469,28.94705163212086,2.7159483678791396
03/06/2019,21:00,21,3.04,0.6,3.04,31.636999999999997,77.17699999999999,28.192420786110233,28.35676114688889,1.0015589044065265,26.185335203063516,27.56911460090211,28.923917470899717,2.713082529100282
03/06/2019,22:00,22,3.04,0.6,3.04,31.791,78.422,28.53723705117943,28.577694556530208,1.0355608510416,27.640698399683245,27.664902019520135,29.060474014245287,2.7305259857547144
03/06/2019,23:00,23,3.04,0.6,3.04,31.765,78.032,28.4501808585743,28.531511249207828,1.0298036190013906,27.39125378810938,27.648697074293043,29.037412725171006,2.727587274828996
