Date,Time,inttime,Comfort m/s,Acceptibly warm m/s,Mixed m/s,Temp,Rh,tw,TSI,PMV,PPD,Standrd Eff Temp,TA adj,Cool effect
05/06/2019,07:00,7,2.26,0.29,2.26,31.919,67.41,26.818681471383,28.54690895187645,1.0627993028738196,28.837227266266325,27.739836875610283,29.17344362214492,2.74555637785508
05/06/2019,08:00,8,2.26,0.29,2.26,31.944000000000003,66.46,26.676357671662004,28.521698221562385,1.0682221349364833,29.07862190386065,27.754856059458554,29.195555029114264,2.7484449708857377
05/06/2019,09:00,9,2.26,0.29,2.26,32.304,65.78,26.879411101375695,28.852438677914204,1.1475016772772233,32.72298583784331,27.97455512376291,29.514555111569777,2.7894448884302263
05/06/2019,10:00,10,3.0,0.6,3.0,32.562,62.711000000000006,26.559977140526996,28.562748688335514,1.204134937836239,35.449770298552664,28.12949309242129,29.742953141393688,2.81904685860631
05/06/2019,11:00,11,3.0,0.6,3.0,32.794000000000004,61.65,26.571174077026967,28.73903734477751,1.255249159932024,37.9898186571818,28.26835549423576,29.948364629559148,2.845635370440857
05/06/2019,12:00,12,-1.0,1.04,3,32.872,65.65899999999999,27.366646097662965,29.042152727133395,1.2728464595582767,38.880090691172455,28.316574897816036,30.01765034880697,2.854349651193029
05/06/2019,13:00,13,-1.0,1.04,3,32.924,66.101,27.492090683673723,29.119529659624707,1.2843755549386913,39.4674568094873,28.34776522638291,30.06372093874272,2.860279061257279
05/06/2019,14:00,14,-1.0,1.04,3,33.001,66.331,27.602337359885723,29.210850635898,1.3014120740581243,40.34108066469097,28.39368654755867,30.131914830585746,2.8690851694142516
05/06/2019,15:00,15,-1.0,1.04,3,32.949,66.168,27.526334723065474,29.148701823757367,1.2899056654448589,39.75030873626291,28.362683704222533,30.085861797474397,2.8631382025255996
05/06/2019,16:00,16,-1.0,1.04,3,32.768,67.342,27.572017116007714,29.027927000783574,1.2500310424991667,37.72732366757544,28.255074298782787,29.92564002888676,2.8423599711132415
05/06/2019,17:00,17,-1.0,1.04,3,32.586999999999996,70.59,27.97327483360948,29.01666937780492,1.2103654510242132,35.755548655867926,28.147636976912814,29.765493936701255,2.8215060632987434
05/06/2019,18:00,18,2.26,0.29,2.26,32.304,73.025,28.127340824831208,29.2368010327385,1.1481441112055648,32.753365297203615,27.97729780044556,29.514897698253044,2.7891023017469587
05/06/2019,19:00,19,2.26,0.29,2.26,32.278,72.597,28.03138692130034,29.18787723045099,1.1423724180613959,32.480904033346164,27.96132258752995,29.491840150599465,2.7861598494005326
05/06/2019,20:00,20,2.26,0.29,2.26,32.407,74.069,28.39777340923513,29.3968292687349,1.1709569463173783,33.84051953343234,28.04021809359489,29.606206724809887,2.80079327519011
05/06/2019,21:00,21,2.26,0.29,2.26,32.433,72.32300000000001,28.127774739725965,29.33303967852608,1.1765369836308315,34.10887853949217,28.055297281476115,29.629156602780085,2.8038433972199144
05/06/2019,22:00,22,2.26,0.29,2.26,32.304,69.868,27.591144476239833,29.071652557372357,1.147864145183804,32.74012463532297,27.97610227200442,29.514748322127765,2.789251677872236
05/06/2019,23:00,23,2.26,0.29,2.26,32.227,66.663,26.965641592083784,28.82163266905229,1.1306004403858891,31.928505473450812,27.92804189995672,29.446361119305834,2.7806388806941635
06/06/2019,00:00,0,1.59,0.09,1.59,32.278,64.007,26.541614723525242,29.11685741614829,1.1416121714233485,32.445094720235886,27.95808170357838,29.491436219245703,2.7865637807542947
06/06/2019,01:00,1,1.59,0.09,1.59,32.304,63.481,26.47083122117749,29.114426097425184,1.1472978632200133,32.713350601359934,27.973685508729183,29.514446561606253,2.78955343839375
06/06/2019,02:00,2,1.59,0.09,1.59,32.253,63.629,26.452011501247966,29.07063462368689,1.1360658551532627,32.18441261794585,27.942732542352996,29.469262664049975,2.7837373359500246
06/06/2019,03:00,3,1.59,0.09,1.59,32.201,64.398,26.542957406907817,29.059905962630122,1.124668206725812,31.651842505308593,27.91135171451431,29.42321258153305,2.777787418466949
06/06/2019,04:00,4,1.59,0.09,1.59,32.15,64.73100000000001,26.556640643565856,29.026125399520797,1.113454208975681,31.13202189317815,27.880364378112517,29.3780259779538,2.7719740220461992
06/06/2019,05:00,5,1.59,0.09,1.59,32.201,64.988,26.647661133066094,29.092154710286874,1.1247201184467819,31.65425852064267,27.911572077434602,29.4232398248418,2.777760175158201
06/06/2019,06:00,6,2.26,0.29,2.26,32.124,65.533,26.67523775277016,28.655453286543693,1.1077932099174876,30.871200329090016,27.86478112523541,29.355017414142555,2.768982585857446
06/06/2019,07:00,7,2.26,0.29,2.26,31.893,67.03699999999999,26.730691123307054,28.50043792466906,1.0570427495667014,28.58212381840802,27.723712798793677,29.150388477302087,2.742611522697913
