"Plot Title: LL_B1"
"#","Date Time, GMT+05:30","Temp, °C (LGR S/N: 10321102, SEN S/N: 10321102)","RH, % (LGR S/N: 10321102, SEN S/N: 10321102)","Temp, °C (LGR S/N: 10321102, SEN S/N: 10321102)","Temp, °C (LGR S/N: 10321102, SEN S/N: 10321102)"
154,06/07/19 09:00:00 AM,32.150,69.901,33.365,33.339
155,06/07/19 10:00:00 AM,33.209,65.653,34.545,34.545
156,06/07/19 11:00:00 AM,34.677,59.094,35.609,35.609
157,06/07/19 12:00:00 PM,35.689,62.203,36.715,36.742
158,06/07/19 01:00:00 PM,36.335,59.983,37.783,37.783
159,06/07/19 02:00:00 PM,36.606,59.001,40.862,40.631
160,06/07/19 03:00:00 PM,36.851,60.669,42.535,42.297
161,06/07/19 04:00:00 PM,36.742,62.687,45.061,44.658
162,06/07/19 05:00:00 PM,34.545,70.209,40.429,40.114
163,06/07/19 06:00:00 PM,33.626,70.686,37.700,37.563
164,06/07/19 07:00:00 PM,33.079,71.106,36.092,36.012
165,06/07/19 08:00:00 PM,32.691,73.701,35.155,35.102
166,06/07/19 09:00:00 PM,32.355,72.944,34.545,34.519
167,06/07/19 10:00:00 PM,32.124,71.539,33.940,33.940
168,06/07/19 11:00:00 PM,31.408,73.428,33.339,33.391
169,06/08/19 12:00:00 AM,31.433,73.433,32.949,32.975
170,06/08/19 01:00:00 AM,31.052,75.604,32.562,32.562
171,06/08/19 02:00:00 AM,30.748,76.970,32.201,32.227
172,06/08/19 03:00:00 AM,30.495,78.218,31.893,31.893
173,06/08/19 04:00:00 AM,30.217,78.955,31.535,31.535
174,06/08/19 05:00:00 AM,30.091,78.812,31.255,31.230
175,06/08/19 06:00:00 AM,29.916,79.684,30.976,30.950
176,06/08/19 07:00:00 AM,29.815,78.257,31.179,31.153
177,06/08/19 08:00:00 AM,30.520,67.841,31.714,31.689
178,06/08/19 09:00:00 AM,31.816,61.465,32.639,32.613
179,06/08/19 10:00:00 AM,33.626,53.618,33.966,33.914
180,06/08/19 11:00:00 AM,35.262,48.184,35.235,35.208
181,06/08/19 12:00:00 PM,36.498,44.880,36.633,36.606
182,06/08/19 01:00:00 PM,37.645,41.848,37.976,38.004
183,06/08/19 02:00:00 PM,38.812,45.818,41.972,41.825
184,06/08/19 03:00:00 PM,38.087,48.932,42.743,42.475
185,06/08/19 04:00:00 PM,37.178,58.058,43.647,43.404
186,06/08/19 05:00:00 PM,36.065,60.484,42.803,42.475
187,06/08/19 06:00:00 PM,34.863,64.525,39.971,39.658
188,06/08/19 07:00:00 PM,33.887,68.739,37.206,37.069
189,06/08/19 08:00:00 PM,33.079,72.837,35.877,35.797
190,06/08/19 09:00:00 PM,33.131,69.097,35.235,35.182
191,06/08/19 10:00:00 PM,32.562,67.553,34.572,34.545
192,06/08/19 11:00:00 PM,31.996,71.333,33.992,33.966
193,06/09/19 12:00:00 AM,31.459,74.008,33.443,33.443
194,06/09/19 01:00:00 AM,31.230,74.294,32.949,32.949
195,06/09/19 02:00:00 AM,30.798,74.152,32.536,32.536
196,06/09/19 03:00:00 AM,30.621,73.159,32.175,32.150
197,06/09/19 04:00:00 AM,30.243,73.716,31.791,31.791
198,06/09/19 05:00:00 AM,29.966,73.813,31.459,31.433
199,06/09/19 06:00:00 AM,29.740,72.843,31.230,31.230
200,06/09/19 07:00:00 AM,30.066,70.496,31.433,31.433
201,06/09/19 08:00:00 AM,31.052,66.585,32.098,32.073
202,06/09/19 09:00:00 AM,32.253,61.878,32.949,32.924
203,06/09/19 10:00:00 AM,33.914,57.194,34.045,33.992
