Date and Time,TA in,TA out,RH in,RH out,TWl-1 in,TWl-1 out,TWl-2 in,TWl-2 out,TRf in,TRf out,TG in,TG out,TW in,TW out,V in,iDampA,iDampW,iDampW2,Clo ,Wl-1Facing,Wl-2Facing
06-11-2019 00:00,33.098,32.742,47.938,51.07,,,,,35.958,33.027,,,,,,-0.356,-2.931,,,,
06-11-2019 01:00,32.887,32.073,46.559,50.787,,,,,35.823,32.381,,,,,,-0.814,-3.442,,,,
06-11-2019 02:00,32.676,31.612,46.699,52.117,,,,,35.662,31.893,,,,,,-1.064,-3.769,,,,
06-11-2019 03:00,32.545,31.23,48.1,54.889,,,,,35.502,31.433,,,,,,-1.315,-4.069,,,,
06-11-2019 04:00,32.178,30.849,50.607,58.643,,,,,35.315,30.976,,,,,,-1.329,-4.339,,,,
06-11-2019 05:00,31.969,30.343,52.756,61.544,,,,,35.102,30.545,,,,,,-1.626,-4.557,,,,
06-11-2019 06:00,31.553,30.091,54.376,63.183,,,,,34.889,30.192,,,,,,-1.462,-4.697,,,,
06-11-2019 07:00,31.398,30.268,56.087,63.924,,,,,34.677,30.849,,,,,,-1.13,-3.828,,,,
06-11-2019 08:00,31.501,31.204,56.197,61.18,,,,,34.492,33.626,,,,,,-0.297,-0.866,,,,
06-11-2019 09:00,32.126,32.407,54.295,56.527,,,,,34.36,37.069,,,,,,0.281,2.709,,,,
06-11-2019 10:00,32.597,33.313,52.549,53.736,,,,,34.308,39.8,,,,,,0.716,5.492,,,,
06-11-2019 11:00,33.788,34.942,49.242,48.968,,,,,34.387,44.534,,,,,,1.154,10.147,,,,
06-11-2019 12:00,34.404,36.471,47.371,44.676,,,,,34.519,47.092,,,,,,2.067,12.573,,,,
06-11-2019 13:00,34.862,37.343,45.131,41.275,,,,,34.783,48.838,,,,,,2.481,14.055,,,,
06-11-2019 14:00,35.324,38.644,43.778,38.791,,,,,35.102,50.335,,,,,,3.32,15.233,,,,
06-11-2019 15:00,35.815,39.093,40.12,35.847,,,,,35.529,49.649,,,,,,3.278,14.12,,,,
06-11-2019 16:00,36.008,39.234,39.392,35.377,,,,,35.931,48.537,,,,,,3.226,12.606,,,,
06-11-2019 17:00,35.569,39.121,41.719,36.711,,,,,36.2,45.845,,,,,,3.552,9.645,,,,
06-11-2019 18:00,35.46,38.309,42.179,38.826,,,,,36.444,42.743,,,,,,2.849,6.299,,,,
06-11-2019 19:00,34.944,37.425,44.037,41.216,,,,,36.633,40.171,,,,,,2.481,3.538,,,,
06-11-2019 20:00,34.431,36.688,45.481,43.226,,,,,36.796,38.365,,,,,,2.257,1.569,,,,
06-11-2019 21:00,34.189,35.904,46.582,45.144,,,,,36.878,37.096,,,,,,1.715,0.218,,,,
06-11-2019 22:00,33.762,34.916,46.2,46.622,,,,,36.878,36.039,,,,,,1.154,-0.839,,,,
06-11-2019 23:00,33.389,34.097,47.446,48.632,,,,,36.824,35.155,,,,,,0.708,-1.669,,,,
06-12-2019 00:00,33.098,33.417,48.102,50.377,,,,,36.715,34.334,,,,,,0.319,-2.381,,,,
06-12-2019 01:00,32.702,32.742,48.973,52.107,,,,,36.552,33.521,,,,,,0.04,-3.031,,,,
06-12-2019 02:00,32.44,32.098,50.053,54.596,,,,,36.362,32.717,,,,,,-0.342,-3.645,,,,
06-12-2019 03:00,32.283,31.561,51.792,57.769,,,,,36.2,31.996,,,,,,-0.722,-4.204,,,,
06-12-2019 04:00,32.152,31.153,52.91,59.917,,,,,36.012,31.433,,,,,,-0.999,-4.579,,,,
06-12-2019 05:00,32.23,31.001,53.503,61.023,,,,,35.823,30.95,,,,,,-1.229,-4.873,,,,
06-12-2019 06:00,32.361,31.23,53.779,60.996,,,,,35.636,30.495,,,,,,-1.131,-5.141,,,,
06-12-2019 07:00,31.969,30.976,55.496,62.829,,,,,35.422,31.128,,,,,,-0.993,-4.294,,,,
06-12-2019 08:00,32.126,31.51,55.325,61.103,,,,,35.235,33.966,,,,,,-0.616,-1.269,,,,
06-12-2019 09:00,32.808,32.872,53.161,56.019,,,,,35.102,37.508,,,,,,0.064,2.406,,,,
06-12-2019 10:00,33.628,34.229,50.665,51.786,,,,,35.049,41.385,,,,,,0.601,6.336,,,,
06-12-2019 11:00,34.431,35.636,47.573,47.106,,,,,35.102,45.217,,,,,,1.205,10.115,,,,
06-12-2019 12:00,34.754,36.688,47.314,45.069,,,,,35.235,47.974,,,,,,1.934,12.739,,,,
06-12-2019 13:00,35.351,38.06,44.82,41.351,,,,,35.475,49.615,,,,,,2.709,14.14,,,,
06-12-2019 14:00,33.602,36.715,53.756,49.026,,,,,35.448,47.352,,,,,,3.113,11.904,,,,
06-12-2019 15:00,34.216,38.616,54.878,47.567,,,,,35.662,49.174,,,,,,4.4,13.512,,,,
06-12-2019 16:00,35.761,39.431,43.525,38.013,,,,,36.119,48.271,,,,,,3.67,12.152,,,,
06-12-2019 17:00,35.788,39.346,43.057,37.97,,,,,36.417,45.877,,,,,,3.558,9.46,,,,
06-12-2019 18:00,35.324,38.421,44.315,40.03,,,,,36.661,43.073,,,,,,3.097,6.412,,,,
06-12-2019 19:00,34.971,37.728,46.21,42.735,,,,,36.851,40.775,,,,,,2.757,3.924,,,,
06-12-2019 20:00,34.7,36.742,48.102,46.243,,,,,37.015,38.98,,,,,,2.042,1.965,,,,
06-12-2019 21:00,34.458,36.012,48.568,47.682,,,,,37.096,37.563,,,,,,1.554,0.467,,,,
06-12-2019 22:00,34.243,35.368,49.233,49.383,,,,,37.151,36.552,,,,,,1.125,-0.599,,,,
06-12-2019 23:00,34.136,34.942,49.516,50.444,,,,,37.124,35.716,,,,,,0.806,-1.408,,,,
06/13/19 12:00:00 AM,34.029,34.281,49.864,52.509,,,,,37.069,34.916,,,,,,0.252,-2.153,,,,
06/13/19 01:00:00 AM,33.522,33.443,50.814,54.592,,,,,36.933,33.966,,,,,,-0.079,-2.967,,,,
06/13/19 02:00:00 AM,33.283,32.484,51.795,58.002,,,,,36.769,33.105,,,,,,-0.799,-3.664,,,,
06/13/19 03:00:00 AM,33.363,32.175,52.066,59.065,,,,,36.633,32.458,,,,,,-1.188,-4.175,,,,
06/13/19 04:00:00 AM,33.098,31.689,52.941,60.849,,,,,36.444,31.816,,,,,,-1.409,-4.628,,,,
06/13/19 05:00:00 AM,32.729,31.026,53.733,63.149,,,,,36.227,31.204,,,,,,-1.703,-5.023,,,,
06/13/19 06:00:00 AM,32.335,30.773,53.582,61.987,,,,,36.012,30.697,,,,,,-1.562,-5.315,,,,
06/13/19 07:00:00 AM,32.178,30.9,53.689,61.507,,,,,35.77,31.128,,,,,,-1.278,-4.642,,,,
06/13/19 08:00:00 AM,32.257,31.637,54.861,60.086,,,,,35.395,33.835,,,,,,-0.62,-1.56,,,,
06/13/19 09:00:00 AM,33.072,32.846,52.84,56.303,,,,,35.315,37.783,,,,,,-0.226,2.468,,,,
06/13/19 10:00:00 AM,33.842,33.966,50.528,53.114,,,,,35.315,41.736,,,,,,0.124,6.421,,,,
06/13/19 11:00:00 AM,34.754,35.422,47.38,47.874,,,,,35.395,45.972,,,,,,0.668,10.577,,,,
06/13/19 12:00:00 PM,35.378,36.715,44.923,44.302,,,,,35.529,49.888,,,,,,1.337,14.359,,,,
06/13/19 01:00:00 PM,35.733,37.645,42.647,41.036,,,,,35.716,51.313,,,,,,1.912,15.597,,,,
06/13/19 02:00:00 PM,35.706,39.065,46.997,44.503,,,,,35.931,52.891,,,,,,3.359,16.96,,,,
06/13/19 03:00:00 PM,33.072,37.425,61.963,53.455,,,,,35.823,50.647,,,,,,4.353,14.824,,,,
06/13/19 04:00:00 PM,33.23,36.878,63.248,57.079,,,,,36.039,47.908,,,,,,3.648,11.869,,,,
06/13/19 05:00:00 PM,32.624,35.716,65.153,60.621,,,,,36.254,44.104,,,,,,3.092,7.85,,,,
06/13/19 06:00:00 PM,31.813,33.287,56.434,55.95,,,,,36.417,40.171,,,,,,1.474,3.754,,,,
06/13/19 07:00:00 PM,31.813,31.893,58.412,62.791,,,,,36.606,36.769,,,,,,0.08,0.163,,,,
06/13/19 08:00:00 PM,31.657,32.304,61.267,67.323,,,,,36.688,33.417,,,,,,0.647,-3.271,,,,
06/13/19 09:00:00 PM,31.191,30.621,64.79,71.111,,,,,36.661,31.484,,,,,,-0.57,-5.177,,,,
06/13/19 10:00:00 PM,30.47,29.34,61.99,71.237,,,,,36.471,29.439,,,,,,-1.13,-7.032,,,,
06/13/19 11:00:00 PM,31.424,29.916,59.21,67.063,,,,,36.335,29.215,,,,,,-1.508,-7.12,,,,
06/14/19 12:00:00 AM,31.294,29.89,59.538,68.249,,,,,36.119,29.165,,,,,,-1.404,-6.954,,,,
06/14/19 01:00:00 AM,31.113,29.34,60.584,71.898,,,,,35.823,29.09,,,,,,-1.773,-6.733,,,,
06/14/19 02:00:00 AM,31.191,29.09,61.666,74.509,,,,,35.529,29.115,,,,,,-2.101,-6.414,,,,
06/14/19 03:00:00 AM,31.242,29.065,63.115,75.749,,,,,35.235,29.04,,,,,,-2.177,-6.195,,,,
06/14/19 04:00:00 AM,31.062,28.965,63.086,76.025,,,,,34.942,29.015,,,,,,-2.097,-5.927,,,,
06/14/19 05:00:00 AM,31.062,28.99,64.178,76.413,,,,,34.704,28.99,,,,,,-2.072,-5.714,,,,
06/14/19 06:00:00 AM,31.01,28.941,64.947,76.875,,,,,34.413,29.065,,,,,,-2.069,-5.348,,,,
06/14/19 07:00:00 AM,31.113,29.315,64.248,76.212,,,,,34.202,29.89,,,,,,-1.798,-4.312,,,,
06/14/19 08:00:00 AM,31.165,29.84,62.633,70.817,,,,,34.019,32.51,,,,,,-1.325,-1.509,,,,
06/14/19 09:00:00 AM,31.553,30.9,60.274,65.358,,,,,33.861,36.335,,,,,,-0.653,2.474,,,,
06/14/19 10:00:00 AM,32.414,32.278,54.851,57.336,,,,,33.809,41.123,,,,,,-0.136,7.314,,,,
06/14/19 11:00:00 AM,33.204,33.417,53.539,56.354,,,,,33.887,45.248,,,,,,0.213,11.361,,,,
06/14/19 12:00:00 PM,33.602,34.572,53.074,52.84,,,,,33.992,47.908,,,,,,0.97,13.916,,,,
06/14/19 01:00:00 PM,34.189,35.235,50.409,50.154,,,,,34.229,50.682,,,,,,1.046,16.453,,,,
06/14/19 02:00:00 PM,34.565,35.85,45.996,45.538,,,,,34.466,51.313,,,,,,1.285,16.847,,,,
06/14/19 03:00:00 PM,34.512,36.905,49.728,47.924,,,,,34.783,51.066,,,,,,2.393,16.283,,,,
06/14/19 04:00:00 PM,34.377,37.343,51.482,48.475,,,,,35.102,49.888,,,,,,2.966,14.786,,,,
06/14/19 05:00:00 PM,32.86,35.931,63.094,59.187,,,,,35.288,45.687,,,,,,3.071,10.399,,,,
06/14/19 06:00:00 PM,32.178,34.863,67.375,65.214,,,,,35.529,41.414,,,,,,2.685,5.885,,,,
06/14/19 07:00:00 PM,31.943,34.598,67.088,64.262,,,,,35.743,38.337,,,,,,2.655,2.594,,,,
06/14/19 08:00:00 PM,31.839,33.835,69.195,69.006,,,,,35.904,36.254,,,,,,1.996,0.35,,,,
06/14/19 09:00:00 PM,32.126,33.783,69.86,70.102,,,,,36.039,34.836,,,,,,1.657,-1.203,,,,
06/14/19 10:00:00 PM,31.917,33.157,63.256,63.839,,,,,36.039,33.992,,,,,,1.24,-2.047,,,,
06/14/19 11:00:00 PM,31.943,32.768,64.479,66.941,,,,,35.985,33.157,,,,,,0.825,-2.828,,,,
06/15/19 12:00:00 AM,31.865,32.51,63.904,66.619,,,,,35.877,32.51,,,,,,0.645,-3.367,,,,
06/15/19 01:00:00 AM,31.865,32.124,62.746,66.738,,,,,35.743,31.944,,,,,,0.259,-3.799,,,,
06/15/19 02:00:00 AM,31.787,31.765,62.765,67.936,,,,,35.582,31.382,,,,,,-0.022,-4.2,,,,
06/15/19 03:00:00 AM,31.943,31.586,62.539,68.701,,,,,35.395,30.798,,,,,,-0.357,-4.597,,,,
06/15/19 04:00:00 AM,31.709,31.153,62.313,68.533,,,,,35.208,30.318,,,,,,-0.556,-4.89,,,,
06/15/19 05:00:00 AM,31.579,30.849,61.003,67.746,,,,,34.995,29.84,,,,,,-0.73,-5.155,,,,
06/15/19 06:00:00 AM,31.475,30.976,60.64,67.002,,,,,34.783,29.414,,,,,,-0.499,-5.369,,,,
06/15/19 07:00:00 AM,31.501,30.773,59.95,65.583,,,,,34.572,30.217,,,,,,-0.728,-4.355,,,,
06/15/19 08:00:00 AM,31.657,31.433,58.484,63.308,,,,,34.413,33.157,,,,,,-0.224,-1.256,,,,
06/15/19 09:00:00 AM,32.466,32.639,53.664,55.602,,,,,34.281,37.042,,,,,,0.173,2.761,,,,
06/15/19 10:00:00 AM,33.469,34.124,47.884,48.109,,,,,34.308,41.473,,,,,,0.655,7.165,,,,
06/15/19 11:00:00 AM,34.323,34.969,45.868,46.231,,,,,34.413,45.123,,,,,,0.646,10.71,,,,
06/15/19 12:00:00 PM,34.727,35.877,44.046,43.605,,,,,34.598,48.139,,,,,,1.15,13.541,,,,
06/15/19 01:00:00 PM,34.136,36.688,46.078,42.419,,,,,34.81,50.961,,,,,,2.552,16.151,,,,
06/15/19 02:00:00 PM,34.7,37.921,42.433,37.625,,,,,35.155,52.024,,,,,,3.221,16.869,,,,
06/15/19 03:00:00 PM,33.975,36.579,53.255,51.312,,,,,35.182,49.785,,,,,,2.604,14.603,,,,
06/15/19 04:00:00 PM,34.002,36.606,59.793,59.769,,,,,35.395,48.304,,,,,,2.604,12.909,,,,
06/15/19 05:00:00 PM,34.136,36.039,61.244,60.193,,,,,35.609,44.688,,,,,,1.903,9.079,,,,
06/15/19 06:00:00 PM,34.055,34.889,61.2,63.557,,,,,35.85,40.544,,,,,,0.834,4.694,,,,
06/15/19 07:00:00 PM,34.243,34.598,61.451,65.513,,,,,36.039,37.673,,,,,,0.355,1.634,,,,
06/15/19 08:00:00 PM,34.216,33.992,62.808,69.741,,,,,36.173,35.743,,,,,,-0.224,-0.43,,,,
06/15/19 09:00:00 PM,34.727,34.36,61.05,65.286,,,,,36.308,34.704,,,,,,-0.367,-1.604,,,,
06/15/19 10:00:00 PM,34.646,33.966,58.612,64.253,,,,,36.308,33.914,,,,,,-0.68,-2.394,,,,
06/15/19 11:00:00 PM,34.082,33.001,58.335,66.3,,,,,36.2,33.157,,,,,,-1.081,-3.043,,,,
06/16/19 12:00:00 AM,33.815,32.691,60.114,69.234,,,,,36.065,32.458,,,,,,-1.124,-3.607,,,,
06/16/19 01:00:00 AM,33.735,32.355,60.515,69.602,,,,,35.877,31.868,,,,,,-1.38,-4.009,,,,
06/16/19 02:00:00 AM,33.628,31.893,59.194,68.97,,,,,35.716,31.331,,,,,,-1.735,-4.385,,,,
06/16/19 03:00:00 AM,33.522,31.714,58.06,67.928,,,,,35.502,30.874,,,,,,-1.808,-4.628,,,,
06/16/19 04:00:00 AM,33.389,31.306,57.881,68.621,,,,,35.288,30.444,,,,,,-2.083,-4.844,,,,
06/16/19 05:00:00 AM,33.177,31.052,57.945,68.942,,,,,35.102,30.041,,,,,,-2.125,-5.061,,,,
06/16/19 06:00:00 AM,32.966,30.925,57.754,68.004,,,,,34.889,29.74,,,,,,-2.041,-5.149,,,,
06/16/19 07:00:00 AM,32.702,30.824,57.364,66.484,,,,,34.677,30.646,,,,,,-1.878,-4.031,,,,
06/16/19 08:00:00 AM,32.414,31.561,56.201,61.925,,,,,34.492,33.183,,,,,,-0.853,-1.309,,,,
06/16/19 09:00:00 AM,32.545,32.691,53.481,55.289,,,,,34.36,36.769,,,,,,0.146,2.409,,,,
06/16/19 10:00:00 AM,32.992,33.861,50.909,51.185,,,,,34.36,40.631,,,,,,0.869,6.271,,,,
06/16/19 11:00:00 AM,33.575,35.075,48.293,46.111,,,,,34.466,44.442,,,,,,1.5,9.976,,,,
06/16/19 12:00:00 PM,34.055,36.146,46.5,43.702,,,,,34.598,47.777,,,,,,2.091,13.179,,,,
06/16/19 01:00:00 PM,34.565,36.933,43.492,40.622,,,,,34.81,50.197,,,,,,2.368,15.387,,,,
06/16/19 02:00:00 PM,35.515,38.254,45.741,45.619,,,,,35.102,51.845,,,,,,2.739,16.743,,,,
06/16/19 03:00:00 PM,34.243,37.7,53.584,48.42,,,,,35.208,50.682,,,,,,3.457,15.474,,,,
06/16/19 04:00:00 PM,34.082,37.398,56.248,51.814,,,,,35.395,48.604,,,,,,3.316,13.209,,,,
06/16/19 05:00:00 PM,33.708,36.335,61.463,59.344,,,,,35.609,45.186,,,,,,2.627,9.577,,,,
06/16/19 06:00:00 PM,33.442,34.81,63.723,65.642,,,,,35.797,41.007,,,,,,1.368,5.21,,,,
06/16/19 07:00:00 PM,33.416,34.677,62.995,64.776,,,,,35.985,37.976,,,,,,1.261,1.991,,,,
06/16/19 08:00:00 PM,33.336,33.783,62.226,66.588,,,,,36.119,35.931,,,,,,0.447,-0.188,,,,
06/16/19 09:00:00 PM,33.416,33.652,63.718,69.895,,,,,36.2,34.624,,,,,,0.236,-1.576,,,,
06/16/19 10:00:00 PM,33.602,33.521,62.836,68.089,,,,,36.227,33.704,,,,,,-0.081,-2.523,,,,
06/16/19 11:00:00 PM,33.416,32.898,59.703,65.88,,,,,36.119,32.975,,,,,,-0.518,-3.144,,,,
06/17/19 12:00:00 AM,33.204,32.484,61.194,69.044,,,,,35.985,32.278,,,,,,-0.72,-3.707,,,,
06/17/19 01:00:00 AM,33.019,31.97,61.892,70.812,,,,,35.823,31.74,,,,,,-1.049,-4.083,,,,
06/17/19 02:00:00 AM,32.992,32.124,60.21,67.415,,,,,35.636,31.281,,,,,,-0.868,-4.355,,,,
06/17/19 03:00:00 AM,32.887,31.765,60.099,68.641,,,,,35.448,30.874,,,,,,-1.122,-4.574,,,,
06/17/19 04:00:00 AM,32.887,31.51,59.591,68.627,,,,,35.262,30.52,,,,,,-1.377,-4.742,,,,
06/17/19 05:00:00 AM,32.702,31.306,59.658,68.407,,,,,35.049,30.217,,,,,,-1.396,-4.832,,,,
06/17/19 06:00:00 AM,32.597,31.281,57.828,65.206,,,,,34.836,30.041,,,,,,-1.316,-4.795,,,,
06/17/19 07:00:00 AM,32.361,31.128,55.616,61.794,,,,,34.624,30.849,,,,,,-1.233,-3.775,,,,
06/17/19 08:00:00 AM,32.257,31.689,53.894,56.963,,,,,34.466,33.053,,,,,,-0.568,-1.413,,,,
06/17/19 09:00:00 AM,32.597,32.975,46.887,48,,,,,34.36,36.362,,,,,,0.378,2.002,,,,
06/17/19 10:00:00 AM,33.31,34.097,44.352,44.337,,,,,34.36,40.2,,,,,,0.787,5.84,,,,
06/17/19 11:00:00 AM,33.842,35.342,42.506,40.455,,,,,34.44,44.165,,,,,,1.5,9.725,,,,
06/17/19 12:00:00 PM,34.404,36.065,40.818,38.192,,,,,34.572,46.353,,,,,,1.661,11.781,,,,
06/17/19 01:00:00 PM,34.862,37.343,38.051,34.686,,,,,34.783,48.737,,,,,,2.481,13.954,,,,
06/17/19 02:00:00 PM,34.917,38.004,37.068,32.982,,,,,35.049,50.439,,,,,,3.087,15.39,,,,
06/17/19 03:00:00 PM,35.788,38.616,34.646,30.493,,,,,35.422,50.128,,,,,,2.828,14.706,,,,
06/17/19 04:00:00 PM,35.133,38.337,42.951,39.545,,,,,35.636,47.941,,,,,,3.204,12.305,,,,
06/17/19 05:00:00 PM,33.975,36.905,54.326,52.142,,,,,35.743,44.442,,,,,,2.93,8.699,,,,
06/17/19 06:00:00 PM,33.628,36.2,54.181,51.754,,,,,35.877,40.978,,,,,,2.572,5.101,,,,
06/17/19 07:00:00 PM,33.283,35.049,63.54,63.551,,,,,36.012,37.921,,,,,,1.766,1.909,,,,
06/17/19 08:00:00 PM,33.549,35.208,64.085,63.451,,,,,36.173,36.281,,,,,,1.659,0.108,,,,
06/17/19 09:00:00 PM,33.682,34.942,63.573,64.851,,,,,36.281,35.102,,,,,,1.26,-1.179,,,,
06/17/19 10:00:00 PM,33.336,34.097,65.646,68.991,,,,,36.254,34.071,,,,,,0.761,-2.183,,,,
06/17/19 11:00:00 PM,33.31,33.626,65.298,69.829,,,,,36.2,33.183,,,,,,0.316,-3.017,,,,
06/18/19 12:00:00 AM,33.257,33.365,61.771,65.307,,,,,36.092,32.536,,,,,,0.108,-3.556,,,,
06/18/19 01:00:00 AM,33.23,32.717,60.469,67.055,,,,,35.958,31.893,,,,,,-0.513,-4.065,,,,
06/18/19 02:00:00 AM,33.019,32.484,60.532,67.17,,,,,35.797,31.408,,,,,,-0.535,-4.389,,,,
06/18/19 03:00:00 AM,32.94,32.124,60.646,68.367,,,,,35.609,30.95,,,,,,-0.816,-4.659,,,,
06/18/19 04:00:00 AM,32.887,31.842,60.796,69.754,,,,,35.422,30.697,,,,,,-1.045,-4.725,,,,
06/18/19 05:00:00 AM,32.65,31.484,60.949,69.416,,,,,35.208,30.268,,,,,,-1.166,-4.94,,,,
06/18/19 06:00:00 AM,32.492,31.331,58.577,65.708,,,,,35.022,30.243,,,,,,-1.161,-4.779,,,,
06/18/19 07:00:00 AM,32.361,31.077,58.653,67.265,,,,,34.81,30.773,,,,,,-1.284,-4.037,,,,
06/18/19 08:00:00 AM,32.387,31.74,57.797,62.391,,,,,34.651,32.742,,,,,,-0.647,-1.909,,,,
06/18/19 09:00:00 AM,32.729,32.587,54.992,57.986,,,,,34.492,35.797,,,,,,-0.142,1.305,,,,
06/18/19 10:00:00 AM,32.834,33.704,52.386,52.042,,,,,34.44,40.171,,,,,,0.87,5.731,,,,
06/18/19 11:00:00 AM,33.283,35.395,49.637,45.318,,,,,34.572,45.279,,,,,,2.112,10.707,,,,
06/18/19 12:00:00 PM,33.522,35.823,45.574,42.324,,,,,34.677,46.609,,,,,,2.301,11.932,,,,
06/18/19 01:00:00 PM,33.655,36.281,46.651,42.442,,,,,34.757,46.003,,,,,,2.626,11.246,,,,
06/18/19 02:00:00 PM,33.948,36.525,43.456,38.986,,,,,34.942,44.843,,,,,,2.577,9.901,,,,
06/18/19 03:00:00 PM,34.297,36.878,43.529,39.26,,,,,35.182,44.411,,,,,,2.581,9.229,,,,
06/18/19 04:00:00 PM,34.619,37.508,46.235,43.654,,,,,35.422,44.503,,,,,,2.889,9.081,,,,
06/18/19 05:00:00 PM,34.565,35.797,53.758,56.278,,,,,35.502,41.854,,,,,,1.232,6.352,,,,
06/18/19 06:00:00 PM,34.565,34.783,59.751,64.825,,,,,35.582,39.318,,,,,,0.218,3.736,,,,
06/18/19 07:00:00 PM,34.592,34.492,57.223,63.116,,,,,35.662,36.878,,,,,,-0.1,1.216,,,,
06/18/19 08:00:00 PM,34.485,33.574,59.515,68.129,,,,,35.743,35.315,,,,,,-0.911,-0.428,,,,
06/18/19 09:00:00 PM,34.673,33.548,59.512,69.355,,,,,35.797,34.281,,,,,,-1.125,-1.516,,,,
06/18/19 10:00:00 PM,34.646,33.548,59.348,67.322,,,,,35.797,33.521,,,,,,-1.098,-2.276,,,,
06/18/19 11:00:00 PM,34.377,33.157,57.192,64.026,,,,,35.716,32.924,,,,,,-1.22,-2.792,,,,
06/19/19 12:00:00 AM,34.243,32.872,54.979,62.04,,,,,35.636,32.355,,,,,,-1.371,-3.281,,,,
06/19/19 01:00:00 AM,34.082,32.407,55.861,65.488,,,,,35.502,31.791,,,,,,-1.675,-3.711,,,,
06/19/19 02:00:00 AM,33.948,32.253,56.003,64.531,,,,,35.368,31.459,,,,,,-1.695,-3.909,,,,
06/19/19 03:00:00 AM,33.708,31.842,54.645,62.376,,,,,35.208,30.9,,,,,,-1.866,-4.308,,,,
06/19/19 04:00:00 AM,33.495,31.408,53.32,60.522,,,,,35.022,30.444,,,,,,-2.087,-4.578,,,,
06/19/19 05:00:00 AM,33.257,30.925,52.8,62.51,,,,,34.836,30.066,,,,,,-2.332,-4.77,,,,
06/19/19 06:00:00 AM,32.992,30.571,52.699,63.354,,,,,34.624,29.665,,,,,,-2.421,-4.959,,,,
06/19/19 07:00:00 AM,32.729,30.748,53.085,61.546,,,,,34.44,30.318,,,,,,-1.981,-4.122,,,,
06/19/19 08:00:00 AM,32.492,31.612,51.299,56.093,,,,,34.281,32.82,,,,,,-0.88,-1.461,,,,
06/19/19 09:00:00 AM,32.571,32.768,48.989,51.138,,,,,34.202,36.742,,,,,,0.197,2.54,,,,
06/19/19 10:00:00 AM,32.94,34.097,47.753,47.151,,,,,34.281,40.862,,,,,,1.157,6.581,,,,
06/19/19 11:00:00 AM,33.283,35.662,46.672,42.777,,,,,34.387,44.968,,,,,,2.379,10.581,,,,
06/19/19 12:00:00 PM,33.575,36.092,43.882,40.838,,,,,34.545,47.157,,,,,,2.517,12.612,,,,
06/19/19 01:00:00 PM,33.762,36.606,50.354,47.721,,,,,34.677,47.941,,,,,,2.844,13.264,,,,
06/19/19 02:00:00 PM,33.549,36.2,53.911,51.361,,,,,34.704,47.482,,,,,,2.651,12.778,,,,
06/19/19 03:00:00 PM,33.602,35.931,56.565,54.714,,,,,34.81,46.385,,,,,,2.329,11.575,,,,
06/19/19 04:00:00 PM,33.815,35.877,59.446,59.147,,,,,34.995,44.999,,,,,,2.062,10.004,,,,
06/19/19 05:00:00 PM,34.002,34.466,64.379,70.072,,,,,35.182,41.825,,,,,,0.464,6.643,,,,
06/19/19 06:00:00 PM,34.243,34.334,62.907,68.354,,,,,35.342,38.952,,,,,,0.091,3.61,,,,
06/19/19 07:00:00 PM,34.377,33.73,61.536,68.526,,,,,35.502,36.525,,,,,,-0.647,1.023,,,,
06/19/19 08:00:00 PM,34.431,33.574,58.323,63.876,,,,,35.609,35.049,,,,,,-0.857,-0.56,,,,
06/19/19 09:00:00 PM,34.323,33.027,58.019,67.51,,,,,35.636,33.966,,,,,,-1.296,-1.67,,,,
06/19/19 10:00:00 PM,34.189,32.742,58.575,66.442,,,,,35.636,33.365,,,,,,-1.447,-2.271,,,,
06/19/19 11:00:00 PM,33.975,32.536,55.329,63.144,,,,,35.555,33.027,,,,,,-1.439,-2.528,,,,
06/20/19 12:00:00 AM,33.815,32.458,56.209,64.689,,,,,35.448,32.51,,,,,,-1.357,-2.938,,,,
06/20/19 01:00:00 AM,33.682,32.047,57.026,66.909,,,,,35.315,32.098,,,,,,-1.635,-3.217,,,,
06/20/19 02:00:00 AM,33.628,31.816,57.532,67.731,,,,,35.182,31.612,,,,,,-1.812,-3.57,,,,
06/20/19 03:00:00 AM,33.442,31.663,57.664,67.55,,,,,35.022,31.103,,,,,,-1.779,-3.919,,,,
06/20/19 04:00:00 AM,33.257,31.459,56.772,64.988,,,,,34.863,30.773,,,,,,-1.798,-4.09,,,,
06/20/19 05:00:00 AM,33.072,31.255,55.942,64.552,,,,,34.704,30.571,,,,,,-1.817,-4.133,,,,
06/20/19 06:00:00 AM,32.887,31.128,54.724,59.599,,,,,34.519,30.545,,,,,,-1.759,-3.974,,,,
06/20/19 07:00:00 AM,32.624,31.408,51.642,56.7,,,,,34.36,31.103,,,,,,-1.216,-3.257,,,,
06/20/19 08:00:00 AM,32.44,31.74,52.106,58.018,,,,,34.202,32.665,,,,,,-0.7,-1.537,,,,
06/20/19 09:00:00 AM,32.414,32.742,53.56,54.686,,,,,34.124,35.85,,,,,,0.328,1.726,,,,
06/20/19 10:00:00 AM,32.597,33.6,49.55,49.683,,,,,34.124,38.365,,,,,,1.003,4.241,,,,
06/20/19 11:00:00 AM,33.098,35.075,48.3,45.779,,,,,34.229,42.684,,,,,,1.977,8.455,,,,
06/20/19 12:00:00 PM,33.336,35.743,46.712,43.489,,,,,34.36,44.012,,,,,,2.407,9.652,,,,
06/20/19 01:00:00 PM,33.788,37.151,45.804,39.695,,,,,34.598,47.417,,,,,,3.363,12.819,,,,
