Date and Time,TA in,TA out,RH in,RH out,TWl-1 in,TWl-1 out,TWl-2 in,TWl-2 out,TRf in,TRf out,TG in,TG out,TW in,TW out,V in,iDampA,iDampW,Clo ,Wl-1Facing,Wl-2Facing
,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0.35,E,E
06-01-2019 00:00,31.663,32.098,72.934,69.709,31.97,,,,,,,,,,,0.435,,,,
06-01-2019 01:00,31.535,31.51,72.096,70.516,31.868,,,,,,,,,,,-0.025,,,,
06-01-2019 02:00,31.51,31.357,72.242,70.61,31.816,,,,,,,,,,,-0.153,,,,
06-01-2019 03:00,31.382,30.976,72.58,72.384,31.74,,,,,,,,,,,-0.406,,,,
06-01-2019 04:00,31.281,30.722,72.953,73.628,31.663,,,,,,,,,,,-0.559,,,,
06-01-2019 05:00,31.23,30.621,73.124,73.669,31.612,,,,,,,,,,,-0.609,,,,
06-01-2019 06:00,31.179,30.444,73.355,73.875,31.561,,,,,,,,,,,-0.735,,,,
06-01-2019 07:00,31.103,30.571,71.774,70.951,31.484,,,,,,,,,,,-0.532,,,,
06-01-2019 08:00,31.331,30.95,70.423,67.855,31.51,,,,,,,,,,,-0.381,,,,
06-01-2019 09:00,31.561,31.97,70.586,64.919,31.586,,,,,,,,,,,0.409,,,,
06-01-2019 10:00,31.944,33.287,68.366,60.088,31.714,,,,,,,,,,,1.343,,,,
06-01-2019 11:00,32.536,35.022,65.354,53.68,31.97,,,,,,,,,,,2.486,,,,
06-01-2019 12:00,32.846,36.092,63.632,50.199,32.175,,,,,,,,,,,3.246,,,,
06-01-2019 13:00,33.209,37.453,59.602,44.453,32.407,,,,,,,,,,,4.244,,,,
06-01-2019 14:00,33.235,37.178,65.658,52.67,32.51,,,,,,,,,,,3.943,,,,
06-01-2019 15:00,33.131,37.728,64.022,49.748,32.639,,,,,,,,,,,4.597,,,,
06-01-2019 16:00,32.82,37.151,70.113,56.246,32.587,,,,,,,,,,,4.331,,,,
06-01-2019 17:00,32.562,36.389,71.65,58.968,32.536,,,,,,,,,,,3.827,,,,
06-01-2019 18:00,32.278,35.288,75.095,64.94,32.433,,,,,,,,,,,3.01,,,,
06-01-2019 19:00,32.175,34.387,75.764,66.784,32.407,,,,,,,,,,,2.212,,,,
06-01-2019 20:00,32.073,34.176,76.519,68.018,32.355,,,,,,,,,,,2.103,,,,
06-01-2019 21:00,32.073,33.783,77.501,69.673,32.381,,,,,,,,,,,1.71,,,,
06-01-2019 22:00,31.996,33.105,73.118,67.215,32.278,,,,,,,,,,,1.109,,,,
06-01-2019 23:00,31.868,32.433,73.395,70.013,32.201,,,,,,,,,,,0.565,,,,
06-02-2019 00:00,31.74,31.868,74.692,73.124,32.124,,,,,,,,,,,0.128,,,,
06-02-2019 01:00,31.586,31.586,75.021,73.883,32.021,,,,,,,,,,,0,,,,
06-02-2019 02:00,31.484,31.128,74.822,74.604,31.944,,,,,,,,,,,-0.356,,,,
06-02-2019 03:00,31.408,30.874,74.478,74.615,31.868,,,,,,,,,,,-0.534,,,,
06-02-2019 04:00,31.281,30.646,74.274,75.167,31.765,,,,,,,,,,,-0.635,,,,
06-02-2019 05:00,31.255,30.293,74.449,76.317,31.714,,,,,,,,,,,-0.962,,,,
06-02-2019 06:00,31.128,30.091,74.992,76.898,31.612,,,,,,,,,,,-1.037,,,,
06-02-2019 07:00,31.077,30.091,75.341,77.371,31.535,,,,,,,,,,,-0.986,,,,
06-02-2019 08:00,31.255,30.621,75.465,75.698,31.561,,,,,,,,,,,-0.634,,,,
06-02-2019 09:00,31.663,31.637,73.446,70.448,31.663,,,,,,,,,,,-0.026,,,,
06-02-2019 10:00,31.97,32.768,70.508,65.517,31.791,,,,,,,,,,,0.798,,,,
06-02-2019 11:00,32.458,34.334,67.412,57.671,31.996,,,,,,,,,,,1.876,,,,
06-02-2019 12:00,33.001,36.227,63.938,51.496,32.278,,,,,,,,,,,3.226,,,,
06-02-2019 13:00,33.6,38.06,59.82,44.691,32.613,,,,,,,,,,,4.46,,,,
06-02-2019 14:00,33.809,38.896,59.217,43.134,32.794,,,,,,,,,,,5.087,,,,
06-02-2019 15:00,34.15,40.057,60.791,44.852,33.079,,,,,,,,,,,5.907,,,,
06-02-2019 16:00,34.334,40.4,56.165,39.619,33.313,,,,,,,,,,,6.066,,,,
06-02-2019 17:00,33.94,39.149,64.873,49.231,33.235,,,,,,,,,,,5.209,,,,
06-02-2019 18:00,33.183,36.498,62.591,46.978,32.975,,,,,,,,,,,3.315,,,,
06-02-2019 19:00,32.742,34.124,62.677,55.974,32.768,,,,,,,,,,,1.382,,,,
06-02-2019 20:00,32.587,33.339,60.737,54.481,32.691,,,,,,,,,,,0.752,,,,
06-02-2019 21:00,32.33,32.33,62.642,60.162,32.562,,,,,,,,,,,0,,,,
06-02-2019 22:00,32.073,32.665,63.848,59.677,32.407,,,,,,,,,,,0.592,,,,
06-02-2019 23:00,31.996,32.15,62.401,58.934,32.33,,,,,,,,,,,0.154,,,,
06-03-2019 00:00,31.893,31.306,62.728,61.916,32.227,,,,,,,,,,,-0.587,,,,
06-03-2019 01:00,31.816,30.976,62.934,63.016,32.124,,,,,,,,,,,-0.84,,,,
06-03-2019 02:00,31.714,30.394,63.852,65.273,32.021,,,,,,,,,,,-1.32,,,,
06-03-2019 03:00,31.586,30.52,64.203,65.016,31.919,,,,,,,,,,,-1.066,,,,
06-03-2019 04:00,31.535,30.217,64.288,65.643,31.816,,,,,,,,,,,-1.318,,,,
06-03-2019 05:00,31.433,30.066,63.992,65.802,31.714,,,,,,,,,,,-1.367,,,,
06-03-2019 06:00,31.459,29.84,64.213,66.224,31.663,,,,,,,,,,,-1.619,,,,
06-03-2019 07:00,31.433,30.217,65.54,66.809,31.612,,,,,,,,,,,-1.216,,,,
06-03-2019 08:00,31.561,30.798,66.179,65.495,31.612,,,,,,,,,,,-0.763,,,,
06-03-2019 09:00,31.791,31.791,64.61,60.33,31.663,,,,,,,,,,,0,,,,
06-03-2019 10:00,32.175,33.027,63.803,57.319,31.842,,,,,,,,,,,0.852,,,,
06-03-2019 11:00,32.639,34.492,61.28,52.277,32.124,,,,,,,,,,,1.853,,,,
06-03-2019 12:00,33.001,35.823,59.063,47.99,32.278,,,,,,,,,,,2.822,,,,
06-03-2019 13:00,33.157,36.878,62.65,50.662,32.433,,,,,,,,,,,3.721,,,,
06-03-2019 14:00,33.053,37.069,64.071,51.18,32.458,,,,,,,,,,,4.016,,,,
06-03-2019 15:00,32.949,37.288,66.477,52.717,32.51,,,,,,,,,,,4.339,,,,
06-03-2019 16:00,33.027,37.7,64.348,49.679,32.562,,,,,,,,,,,4.673,,,,
06-03-2019 17:00,32.742,37.343,68.322,53.77,32.536,,,,,,,,,,,4.601,,,,
06-03-2019 18:00,32.201,35.502,78.594,66.445,32.33,,,,,,,,,,,3.301,,,,
06-03-2019 19:00,31.842,34.308,80.377,71.513,32.175,,,,,,,,,,,2.466,,,,
06-03-2019 20:00,31.663,33.626,79.311,70.809,32.021,,,,,,,,,,,1.963,,,,
06-03-2019 21:00,31.637,33.287,77.177,69.401,32.047,,,,,,,,,,,1.65,,,,
06-03-2019 22:00,31.791,32.949,78.422,72.237,32.073,,,,,,,,,,,1.158,,,,
06-03-2019 23:00,31.765,32.613,78.032,73.536,32.047,,,,,,,,,,,0.848,,,,
06-04-2019 00:00,31.791,32.51,76.494,71.913,32.021,,,,,,,,,,,0.719,,,,
06-04-2019 01:00,31.74,32.15,75.559,72.24,31.97,,,,,,,,,,,0.41,,,,
06-04-2019 02:00,31.689,31.816,74.892,72.481,31.893,,,,,,,,,,,0.127,,,,
06-04-2019 03:00,31.561,31.23,74.927,73.995,31.816,,,,,,,,,,,-0.331,,,,
06-04-2019 04:00,31.561,30.95,75.046,75.226,31.765,,,,,,,,,,,-0.611,,,,
06-04-2019 05:00,31.433,30.672,75.828,77.014,31.689,,,,,,,,,,,-0.761,,,,
06-04-2019 06:00,31.331,30.469,75.181,76.173,31.612,,,,,,,,,,,-0.862,,,,
06-04-2019 07:00,31.306,30.495,74.399,74.691,31.561,,,,,,,,,,,-0.811,,,,
06-04-2019 08:00,31.459,30.9,71.991,70.799,31.561,,,,,,,,,,,-0.559,,,,
06-04-2019 09:00,31.765,32.047,67.66,62.815,31.637,,,,,,,,,,,0.282,,,,
06-04-2019 10:00,32.201,33.783,66.751,57.206,31.816,,,,,,,,,,,1.582,,,,
06-04-2019 11:00,32.898,35.395,62.765,52.886,32.124,,,,,,,,,,,2.497,,,,
06-04-2019 12:00,33.079,36.579,66.53,54.642,32.33,,,,,,,,,,,3.5,,,,
06-04-2019 13:00,33.287,37.59,65.636,51.149,32.484,,,,,,,,,,,4.303,,,,
06-04-2019 14:00,33.287,38.115,64.484,50.161,32.562,,,,,,,,,,,4.828,,,,
06-04-2019 15:00,33.391,38.476,65.404,49.545,32.691,,,,,,,,,,,5.085,,,,
06-04-2019 16:00,33.001,37.949,67.351,51.689,32.613,,,,,,,,,,,4.948,,,,
06-04-2019 17:00,32.768,37.315,68.726,53.995,32.562,,,,,,,,,,,4.547,,,,
06-04-2019 18:00,32.458,35.985,74.89,62.693,32.433,,,,,,,,,,,3.527,,,,
06-04-2019 19:00,32.253,34.916,75.36,64.972,32.355,,,,,,,,,,,2.663,,,,
06-04-2019 20:00,32.098,34.229,73.499,64.671,32.304,,,,,,,,,,,2.131,,,,
06-04-2019 21:00,31.97,33.652,75.634,68.759,32.227,,,,,,,,,,,1.682,,,,
06-04-2019 22:00,32.098,33.079,76.405,71.197,32.227,,,,,,,,,,,0.981,,,,
06-04-2019 23:00,32.021,32.536,73.635,68.961,32.175,,,,,,,,,,,0.515,,,,
06-05-2019 00:00,31.97,31.204,71.48,70.673,32.124,,,,,,,,,,,-0.766,,,,
06-05-2019 01:00,31.765,29.565,69.069,73.766,31.996,,,,,,,,,,,-2.2,,,,
06-05-2019 02:00,31.561,28.841,68.666,75.113,31.893,,,,,,,,,,,-2.72,,,,
06-05-2019 03:00,31.51,28.816,70.182,77.526,31.816,,,,,,,,,,,-2.694,,,,
06-05-2019 04:00,31.331,29.265,71.06,76.615,31.689,,,,,,,,,,,-2.066,,,,
06-05-2019 05:00,31.204,28.692,72.336,80.216,31.586,,,,,,,,,,,-2.512,,,,
06-05-2019 06:00,31.179,28.617,72.633,80.172,31.51,,,,,,,,,,,-2.562,,,,
06-05-2019 07:00,31.153,29.24,72.296,76.345,31.459,,,,,,,,,,,-1.913,,,,
06-05-2019 08:00,31.281,30.142,71.747,73.278,31.433,,,,,,,,,,,-1.139,,,,
06-05-2019 09:00,31.561,31.919,70.95,65.869,31.51,,,,,,,,,,,0.358,,,,
06-05-2019 10:00,31.944,32.717,66.275,60.757,31.663,,,,,,,,,,,0.773,,,,
06-05-2019 11:00,32.278,34.071,65.776,56.127,31.791,,,,,,,,,,,1.793,,,,
06-05-2019 12:00,32.484,35.315,69.503,59.19,31.97,,,,,,,,,,,2.831,,,,
06-05-2019 13:00,32.536,36.012,69.848,58.047,32.047,,,,,,,,,,,3.476,,,,
06-05-2019 14:00,32.587,36.661,69.338,54.848,32.124,,,,,,,,,,,4.074,,,,
06-05-2019 15:00,32.562,36.933,69.425,54.691,32.201,,,,,,,,,,,4.371,,,,
06-05-2019 16:00,32.278,36.824,70.747,55.746,32.124,,,,,,,,,,,4.546,,,,
06-05-2019 17:00,32.047,36.012,74.571,61.08,32.021,,,,,,,,,,,3.965,,,,
06-05-2019 18:00,31.74,34.387,77.227,67.312,31.919,,,,,,,,,,,2.647,,,,
06-05-2019 19:00,31.535,33.704,77.423,68.799,31.791,,,,,,,,,,,2.169,,,,
06-05-2019 20:00,31.612,33.521,79.212,71.887,31.816,,,,,,,,,,,1.909,,,,
06-05-2019 21:00,31.765,32.975,77.113,70.477,31.868,,,,,,,,,,,1.21,,,,
06-05-2019 22:00,31.535,32.458,73.783,68.763,31.791,,,,,,,,,,,0.923,,,,
06-05-2019 23:00,31.51,31.714,70.698,66.02,31.74,,,,,,,,,,,0.204,,,,
06-06-2019 00:00,31.484,31.637,68.163,64.956,31.663,,,,,,,,,,,0.153,,,,
06-06-2019 01:00,31.382,31.382,67.532,65.099,31.612,,,,,,,,,,,0,,,,
06-06-2019 02:00,31.255,31.026,68.215,66.888,31.51,,,,,,,,,,,-0.229,,,,
06-06-2019 03:00,31.153,30.571,69.418,69.192,31.433,,,,,,,,,,,-0.582,,,,
06-06-2019 04:00,31.052,30.369,69.977,70.006,31.331,,,,,,,,,,,-0.683,,,,
06-06-2019 05:00,30.976,29.89,70.783,72.001,31.255,,,,,,,,,,,-1.086,,,,
06-06-2019 06:00,30.849,30.066,71.606,72.454,31.153,,,,,,,,,,,-0.783,,,,
06-06-2019 07:00,30.874,30.066,73.567,73.922,31.103,,,,,,,,,,,-0.808,,,,
06-06-2019 08:00,31.001,30.849,71.514,69.546,31.103,,,,,,,,,,,-0.152,,,,
06-06-2019 09:00,31.433,31.996,69.254,64.333,31.204,,,,,,,,,,,0.563,,,,
06-06-2019 10:00,31.868,33.287,67.463,59.93,31.408,,,,,,,,,,,1.419,,,,
06-06-2019 11:00,32.201,34.598,69.697,59.655,31.637,,,,,,,,,,,2.397,,,,
06-06-2019 12:00,32.33,35.448,68.649,57.579,31.765,,,,,,,,,,,3.118,,,,
06-06-2019 13:00,32.587,36.254,69.857,56.86,31.97,,,,,,,,,,,3.667,,,,
06-06-2019 14:00,32.639,36.688,72.997,58.821,32.047,,,,,,,,,,,4.049,,,,
06-06-2019 15:00,32.355,36.688,74.42,59.558,31.996,,,,,,,,,,,4.333,,,,
06-06-2019 16:00,32.201,36.444,75.41,60.51,31.996,,,,,,,,,,,4.243,,,,
06-06-2019 17:00,31.842,35.689,76.801,62.835,31.868,,,,,,,,,,,3.847,,,,
06-06-2019 18:00,31.637,34.836,77.562,65.709,31.765,,,,,,,,,,,3.199,,,,
06-06-2019 19:00,31.484,33.783,78.596,69.397,31.689,,,,,,,,,,,2.299,,,,
06-06-2019 20:00,31.306,33.339,78.648,70.237,31.612,,,,,,,,,,,2.033,,,,
06-06-2019 21:00,31.331,32.898,76.611,69.454,31.586,,,,,,,,,,,1.567,,,,
06-06-2019 22:00,31.306,32.562,77.288,71.316,31.561,,,,,,,,,,,1.256,,,,
06-06-2019 23:00,31.331,32.304,79.331,74.38,31.535,,,,,,,,,,,0.973,,,,
06-07-2019 00:00,31.331,31.816,77.056,73.235,31.51,,,,,,,,,,,0.485,,,,
06-07-2019 01:00,31.281,31.459,77.135,75.027,31.484,,,,,,,,,,,0.178,,,,
06-07-2019 02:00,31.204,31.026,77.535,76.936,31.433,,,,,,,,,,,-0.178,,,,
06-07-2019 03:00,31.153,30.798,77.791,77.571,31.357,,,,,,,,,,,-0.355,,,,
06-07-2019 04:00,31.052,30.52,78.508,79.106,31.306,,,,,,,,,,,-0.532,,,,
06-07-2019 05:00,31.026,30.343,78.709,79.509,31.255,,,,,,,,,,,-0.683,,,,
06-07-2019 06:00,30.925,30.167,79.365,80.671,31.204,,,,,,,,,,,-0.758,,,,
06-07-2019 07:00,30.874,30.243,80.731,81.56,31.128,,,,,,,,,,,-0.631,,,,
06-07-2019 08:00,31.153,30.95,78.941,77.336,31.204,,,,,,,,,,,-0.203,,,,
06-07-2019 09:00,31.484,32.15,76.403,69.901,31.331,,,,,,,,,,,0.666,,,,
06-07-2019 10:00,31.816,33.209,73.596,65.653,31.459,,,,,,,,,,,1.393,,,,
06-07-2019 11:00,32.201,34.677,71.735,59.094,31.663,,,,,,,,,,,2.476,,,,
06-07-2019 12:00,32.587,35.689,73.32,62.203,31.842,,,,,,,,,,,3.102,,,,
06-07-2019 13:00,32.613,36.335,73.566,59.983,32.021,,,,,,,,,,,3.722,,,,
06-07-2019 14:00,32.536,36.606,73.189,59.001,32.047,,,,,,,,,,,4.07,,,,
06-07-2019 15:00,32.536,36.851,75.475,60.669,32.098,,,,,,,,,,,4.315,,,,
06-07-2019 16:00,32.33,36.742,78.442,62.687,32.073,,,,,,,,,,,4.412,,,,
06-07-2019 17:00,31.816,34.545,80.753,70.209,31.919,,,,,,,,,,,2.729,,,,
06-07-2019 18:00,31.561,33.626,79.525,70.686,31.765,,,,,,,,,,,2.065,,,,
06-07-2019 19:00,31.433,33.079,78.527,71.106,31.663,,,,,,,,,,,1.646,,,,
06-07-2019 20:00,31.51,32.691,79.544,73.701,31.689,,,,,,,,,,,1.181,,,,
06-07-2019 21:00,31.586,32.355,78.055,72.944,31.714,,,,,,,,,,,0.769,,,,
06-07-2019 22:00,31.561,32.124,75.703,71.539,31.663,,,,,,,,,,,0.563,,,,
06-07-2019 23:00,31.535,31.408,74.922,73.428,31.637,,,,,,,,,,,-0.127,,,,
06-08-2019 00:00,31.433,31.433,75.231,73.433,31.561,,,,,,,,,,,0,,,,
06-08-2019 01:00,31.357,31.052,76.081,75.604,31.535,,,,,,,,,,,-0.305,,,,
06-08-2019 02:00,31.306,30.748,76.547,76.97,31.484,,,,,,,,,,,-0.558,,,,
06-08-2019 03:00,31.204,30.495,77.001,78.218,31.433,,,,,,,,,,,-0.709,,,,
06-08-2019 04:00,31.103,30.217,77.218,78.955,31.357,,,,,,,,,,,-0.886,,,,
06-08-2019 05:00,31.077,30.091,77.302,78.812,31.281,,,,,,,,,,,-0.986,,,,
06-08-2019 06:00,31.001,29.916,77.435,79.684,31.255,,,,,,,,,,,-1.085,,,,
06-08-2019 07:00,30.925,29.815,77.301,78.257,31.179,,,,,,,,,,,-1.11,,,,
06-08-2019 08:00,31.103,30.52,70.594,67.841,31.179,,,,,,,,,,,-0.583,,,,
06-08-2019 09:00,31.433,31.816,67.541,61.465,31.255,,,,,,,,,,,0.383,,,,
06-08-2019 10:00,31.97,33.626,62.553,53.618,31.459,,,,,,,,,,,1.656,,,,
06-08-2019 11:00,32.613,35.262,59.194,48.184,31.74,,,,,,,,,,,2.649,,,,
06-08-2019 12:00,33.157,36.498,56.859,44.88,32.021,,,,,,,,,,,3.341,,,,
06-08-2019 13:00,33.521,37.645,54.892,41.848,32.304,,,,,,,,,,,4.124,,,,
06-08-2019 14:00,33.861,38.812,59.448,45.818,32.562,,,,,,,,,,,4.951,,,,
06-08-2019 15:00,33.417,38.087,63.068,48.932,32.587,,,,,,,,,,,4.67,,,,
06-08-2019 16:00,32.846,37.178,72.339,58.058,32.433,,,,,,,,,,,4.332,,,,
06-08-2019 17:00,32.458,36.065,73.144,60.484,32.304,,,,,,,,,,,3.607,,,,
06-08-2019 18:00,32.201,34.863,74.451,64.525,32.227,,,,,,,,,,,2.662,,,,
06-08-2019 19:00,31.97,33.887,76.499,68.739,32.098,,,,,,,,,,,1.917,,,,
06-08-2019 20:00,31.842,33.079,77.87,72.837,32.021,,,,,,,,,,,1.237,,,,
06-08-2019 21:00,32.021,33.131,75.076,69.097,32.073,,,,,,,,,,,1.11,,,,
06-08-2019 22:00,31.919,32.562,71.895,67.553,31.996,,,,,,,,,,,0.643,,,,
06-08-2019 23:00,31.816,31.996,73.235,71.333,31.919,,,,,,,,,,,0.18,,,,
06-09-2019 00:00,31.663,31.459,74.437,74.008,31.842,,,,,,,,,,,-0.204,,,,
06-09-2019 01:00,31.561,31.23,74.538,74.294,31.765,,,,,,,,,,,-0.331,,,,
06-09-2019 02:00,31.433,30.798,73.553,74.152,31.689,,,,,,,,,,,-0.635,,,,
06-09-2019 03:00,31.281,30.621,72.561,73.159,31.586,,,,,,,,,,,-0.66,,,,
06-09-2019 04:00,31.204,30.243,72.155,73.716,31.51,,,,,,,,,,,-0.961,,,,
06-09-2019 05:00,31.153,29.966,71.542,73.813,31.433,,,,,,,,,,,-1.187,,,,
06-09-2019 06:00,31.001,29.74,70.605,72.843,31.306,,,,,,,,,,,-1.261,,,,
06-09-2019 07:00,31.001,30.066,70.333,70.496,31.255,,,,,,,,,,,-0.935,,,,
06-09-2019 08:00,31.281,31.052,68.922,66.585,31.281,,,,,,,,,,,-0.229,,,,
06-09-2019 09:00,31.714,32.253,67.314,61.878,31.459,,,,,,,,,,,0.539,,,,
06-09-2019 10:00,32.201,33.914,65.546,57.194,31.663,,,,,,,,,,,1.713,,,,
06-09-2019 11:00,32.846,35.155,63.819,53.439,31.97,,,,,,,,,,,2.309,,,,
06-09-2019 12:00,33.261,36.389,60.685,48.159,32.227,,,,,,,,,,,3.128,,,,
06-09-2019 13:00,33.914,38.17,55.334,42.446,32.639,,,,,,,,,,,4.256,,,,
06-09-2019 14:00,34.598,39.149,55.044,40.991,32.898,,,,,,,,,,,4.551,,,,
06-09-2019 15:00,35.128,40.114,51.449,38.492,33.287,,,,,,,,,,,4.986,,,,
06-09-2019 16:00,34.836,39.886,51.247,37.851,33.417,,,,,,,,,,,5.05,,,,
06-09-2019 17:00,34.545,39.573,52.414,41.615,33.443,,,,,,,,,,,5.028,,,,
06-09-2019 18:00,33.704,37.618,65.363,53.35,33.235,,,,,,,,,,,3.914,,,,
06-09-2019 19:00,33.261,36.281,68.075,57.99,33.079,,,,,,,,,,,3.02,,,,
06-09-2019 20:00,33.105,35.689,66.968,57.807,33.001,,,,,,,,,,,2.584,,,,
06-09-2019 21:00,32.898,34.281,65.818,59.766,32.898,,,,,,,,,,,1.383,,,,
06-09-2019 22:00,32.691,33.809,66.124,60.612,32.82,,,,,,,,,,,1.118,,,,
06-09-2019 23:00,32.484,33.391,66.336,61.146,32.691,,,,,,,,,,,0.907,,,,
06-10-2019 00:00,32.433,33.027,65.089,60.869,32.613,,,,,,,,,,,0.594,,,,
06-10-2019 01:00,32.253,32.407,64.997,62.404,32.536,,,,,,,,,,,0.154,,,,
06-10-2019 02:00,32.15,31.944,63.736,61.798,32.433,,,,,,,,,,,-0.206,,,,
06-10-2019 03:00,31.944,31.281,61.359,60.502,32.304,,,,,,,,,,,-0.663,,,,
06-10-2019 04:00,31.868,30.9,61.253,61.195,32.201,,,,,,,,,,,-0.968,,,,
06-10-2019 05:00,31.714,30.646,61.354,62.091,32.073,,,,,,,,,,,-1.068,,,,
06-10-2019 06:00,31.535,30.293,62.358,64.237,31.919,,,,,,,,,,,-1.242,,,,
06-10-2019 07:00,31.484,30.469,63.938,65.008,31.816,,,,,,,,,,,-1.015,,,,
06-10-2019 08:00,31.714,31.281,63.447,62.473,31.816,,,,,,,,,,,-0.433,,,,
06-10-2019 09:00,32.098,32.227,61.603,58.693,31.944,,,,,,,,,,,0.129,,,,
06-10-2019 10:00,32.433,33.131,61.374,56.216,32.098,,,,,,,,,,,0.698,,,,
06-10-2019 11:00,32.639,34.045,60.21,53.255,32.227,,,,,,,,,,,1.406,,,,
06-10-2019 12:00,33.157,35.368,59.657,50.171,32.458,,,,,,,,,,,2.211,,,,
06-10-2019 13:00,33.521,36.987,57.742,45.504,32.665,,,,,,,,,,,3.466,,,,
06-10-2019 14:00,34.308,37.755,56.129,45.025,32.924,,,,,,,,,,,3.447,,,,
06-10-2019 15:00,34.255,38.17,54.802,42.716,33.105,,,,,,,,,,,3.915,,,,
06-10-2019 16:00,34.387,39.065,53.431,38.731,33.287,,,,,,,,,,,4.678,,,,
06-10-2019 17:00,34.308,38.282,49.511,37.489,33.365,,,,,,,,,,,3.974,,,,
06-10-2019 18:00,33.992,37.59,51.104,39.741,33.313,,,,,,,,,,,3.598,,,,
06-10-2019 19:00,33.783,36.552,53.348,45.253,33.261,,,,,,,,,,,2.769,,,,
06-10-2019 20:00,33.574,35.502,51.634,43.228,33.235,,,,,,,,,,,1.928,,,,
06-10-2019 21:00,33.365,34.545,52.774,47.04,33.157,,,,,,,,,,,1.18,,,,
06-10-2019 22:00,33.131,34.071,53.969,48.793,33.053,,,,,,,,,,,0.94,,,,
06-10-2019 23:00,32.975,33.495,54.269,49.931,32.975,,,,,,,,,,,0.52,,,,
06-11-2019 00:00,32.768,32.742,54.562,51.07,32.872,,,,,,,,,,,-0.026,,,,
06-11-2019 01:00,32.536,32.073,52.726,50.787,32.742,,,,,,,,,,,-0.463,,,,
06-11-2019 02:00,32.381,31.612,52.898,52.117,32.613,,,,,,,,,,,-0.769,,,,
06-11-2019 03:00,32.201,31.23,54.354,54.889,32.536,,,,,,,,,,,-0.971,,,,
06-11-2019 04:00,31.996,30.849,56.945,58.643,32.355,,,,,,,,,,,-1.147,,,,
06-11-2019 05:00,31.868,30.343,58.828,61.544,32.253,,,,,,,,,,,-1.525,,,,
06-11-2019 06:00,31.74,30.091,60.542,63.183,32.124,,,,,,,,,,,-1.649,,,,
06-11-2019 07:00,31.612,30.268,61.526,63.924,32.021,,,,,,,,,,,-1.344,,,,
06-11-2019 08:00,31.893,31.204,61.32,61.18,32.021,,,,,,,,,,,-0.689,,,,
06-11-2019 09:00,32.227,32.407,59.894,56.527,32.124,,,,,,,,,,,0.18,,,,
06-11-2019 10:00,32.587,33.313,58.747,53.736,32.253,,,,,,,,,,,0.726,,,,
06-11-2019 11:00,33.183,34.942,57.342,48.968,32.51,,,,,,,,,,,1.759,,,,
06-11-2019 12:00,33.757,36.471,55.151,44.676,32.794,,,,,,,,,,,2.714,,,,
06-11-2019 13:00,34.124,37.343,52.52,41.275,33.027,,,,,,,,,,,3.219,,,,
06-11-2019 14:00,34.545,38.644,50.818,38.791,33.313,,,,,,,,,,,4.099,,,,
06-11-2019 15:00,35.049,39.093,46.638,35.847,33.6,,,,,,,,,,,4.044,,,,
06-11-2019 16:00,35.155,39.234,45.722,35.377,33.887,,,,,,,,,,,4.079,,,,
06-11-2019 17:00,35.075,39.121,47.501,36.711,33.94,,,,,,,,,,,4.046,,,,
06-11-2019 18:00,34.836,38.309,48.329,38.826,33.966,,,,,,,,,,,3.473,,,,
06-11-2019 19:00,34.44,37.425,50.183,41.216,33.861,,,,,,,,,,,2.985,,,,
06-11-2019 20:00,34.176,36.688,51.356,43.226,33.783,,,,,,,,,,,2.512,,,,
06-11-2019 21:00,33.992,35.904,53.215,45.144,33.757,,,,,,,,,,,1.912,,,,
06-11-2019 22:00,33.757,34.916,51.431,46.622,33.678,,,,,,,,,,,1.159,,,,
06-11-2019 23:00,33.574,34.097,52.673,48.632,33.574,,,,,,,,,,,0.523,,,,
06-12-2019 00:00,33.391,33.417,52.971,50.377,33.495,,,,,,,,,,,0.026,,,,
06-12-2019 01:00,33.131,32.742,53.517,52.107,33.365,,,,,,,,,,,-0.389,,,,
06-12-2019 02:00,32.846,32.098,54.508,54.596,33.209,,,,,,,,,,,-0.748,,,,
06-12-2019 03:00,32.665,31.561,56.405,57.769,33.105,,,,,,,,,,,-1.104,,,,
06-12-2019 04:00,32.562,31.153,58.553,59.917,33.001,,,,,,,,,,,-1.409,,,,
06-12-2019 05:00,32.458,31.001,58.886,61.023,32.898,,,,,,,,,,,-1.457,,,,
06-12-2019 06:00,32.355,31.23,59.787,60.996,32.794,,,,,,,,,,,-1.125,,,,
06-12-2019 07:00,32.253,30.976,61,62.829,32.691,,,,,,,,,,,-1.277,,,,
06-12-2019 08:00,32.484,31.51,60.438,61.103,32.665,,,,,,,,,,,-0.974,,,,
06-12-2019 09:00,32.924,32.872,58.83,56.019,32.794,,,,,,,,,,,-0.052,,,,
06-12-2019 10:00,33.365,34.229,57.592,51.786,32.975,,,,,,,,,,,0.864,,,,
06-12-2019 11:00,33.887,35.636,54.912,47.106,33.209,,,,,,,,,,,1.749,,,,
06-12-2019 12:00,34.202,36.688,53.665,45.069,33.391,,,,,,,,,,,2.486,,,,
06-12-2019 13:00,34.863,38.06,51.349,41.351,33.652,,,,,,,,,,,3.197,,,,
06-12-2019 14:00,33.992,36.715,57.429,49.026,33.521,,,,,,,,,,,2.723,,,,
06-12-2019 15:00,34.281,38.616,60.78,47.567,33.73,,,,,,,,,,,4.335,,,,
