Date and Time,TA in,TA out,RH in,RH out,TWl-1 in,TWl-1 out,TWl-2 in,TWl-2 out,TRf in,TRf out,TG in,TG out,TW in,TW out,V in,iDampA,iDampW,iDampW2,Clo ,Wl-1Facing,Wl-2Facing
,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0.35,W,W
06-08-2019 00:00,33.626,31.433,68.138,73.433,33.992,32.949,33.992,32.975,,,,,,,,-2.193,-1.043,-1.017,,,
06-08-2019 01:00,33.548,31.052,69.048,75.604,33.757,32.562,33.783,32.562,,,,,,,,-2.496,-1.195,-1.221,,,
06-08-2019 02:00,33.391,30.748,69.695,76.97,33.521,32.201,33.521,32.227,,,,,,,,-2.643,-1.32,-1.294,,,
06-08-2019 03:00,33.209,30.495,70.275,78.218,33.313,31.893,33.313,31.893,,,,,,,,-2.714,-1.42,-1.42,,,
06-08-2019 04:00,33.027,30.217,70.883,78.955,33.079,31.535,33.079,31.535,,,,,,,,-2.81,-1.544,-1.544,,,
06-08-2019 05:00,32.846,30.091,71.307,78.812,32.846,31.255,32.846,31.23,,,,,,,,-2.755,-1.591,-1.616,,,
06-08-2019 06:00,32.691,29.916,71.552,79.684,32.639,30.976,32.613,30.95,,,,,,,,-2.775,-1.663,-1.663,,,
06-08-2019 07:00,32.433,29.815,72.384,78.257,32.407,31.179,32.381,31.153,,,,,,,,-2.618,-1.228,-1.228,,,
06-08-2019 08:00,32.355,30.52,65.293,67.841,32.227,31.714,32.201,31.689,,,,,,,,-1.835,-0.513,-0.512,,,
06-08-2019 09:00,32.278,31.816,62.352,61.465,32.098,32.639,32.098,32.613,,,,,,,,-0.462,0.541,0.515,,,
06-08-2019 10:00,32.613,33.626,60.426,53.618,32.175,33.966,32.175,33.914,,,,,,,,1.013,1.791,1.739,,,
06-08-2019 11:00,32.898,35.262,58.064,48.184,32.381,35.235,32.33,35.208,,,,,,,,2.364,2.854,2.878,,,
06-08-2019 12:00,33.235,36.498,56.167,44.88,32.691,36.633,32.613,36.606,,,,,,,,3.263,3.942,3.993,,,
06-08-2019 13:00,33.966,37.645,53.017,41.848,33.235,37.976,33.157,38.004,,,,,,,,3.679,4.741,4.847,,,
06-08-2019 14:00,34.519,38.812,57.89,45.818,33.861,41.972,33.809,41.825,,,,,,,,4.293,8.111,8.016,,,
06-08-2019 15:00,33.887,38.087,65.456,48.932,34.071,42.743,33.887,42.475,,,,,,,,4.2,8.672,8.588,,,
06-08-2019 16:00,33.626,37.178,70.839,58.058,34.308,43.647,34.019,43.404,,,,,,,,3.552,9.339,9.385,,,
06-08-2019 17:00,34.124,36.065,69.027,60.484,34.916,42.803,34.598,42.475,,,,,,,,1.941,7.887,7.877,,,
06-08-2019 18:00,34.097,34.863,70.282,64.525,35.182,39.971,34.783,39.658,,,,,,,,0.766,4.789,4.875,,,
06-08-2019 19:00,34.334,33.887,69.925,68.739,35.636,37.206,35.262,37.069,,,,,,,,-0.447,1.57,1.807,,,
06-08-2019 20:00,33.992,33.079,71.883,72.837,35.395,35.877,35.075,35.797,,,,,,,,-0.913,0.482,0.722,,,
06-08-2019 21:00,34.281,33.131,68.685,69.097,35.342,35.235,35.155,35.182,,,,,,,,-1.15,-0.107,0.027,,,
06-08-2019 22:00,34.176,32.562,65.193,67.553,35.022,34.572,34.889,34.545,,,,,,,,-1.614,-0.45,-0.344,,,
06-08-2019 23:00,33.887,31.996,66.947,71.333,34.677,33.992,34.598,33.966,,,,,,,,-1.891,-0.685,-0.632,,,
06-09-2019 00:00,33.678,31.459,67.993,74.008,34.334,33.443,34.334,33.443,,,,,,,,-2.219,-0.891,-0.891,,,
06-09-2019 01:00,33.548,31.23,68.155,74.294,34.045,32.949,34.045,32.949,,,,,,,,-2.318,-1.096,-1.096,,,
06-09-2019 02:00,33.443,30.798,67.335,74.152,33.783,32.536,33.783,32.536,,,,,,,,-2.645,-1.247,-1.247,,,
06-09-2019 03:00,33.209,30.621,66.46,73.159,33.521,32.175,33.469,32.15,,,,,,,,-2.588,-1.346,-1.319,,,
06-09-2019 04:00,33.001,30.243,66.331,73.716,33.235,31.791,33.209,31.791,,,,,,,,-2.758,-1.444,-1.418,,,
06-09-2019 05:00,32.794,29.966,66.172,73.813,32.975,31.459,32.949,31.433,,,,,,,,-2.828,-1.516,-1.516,,,
06-09-2019 06:00,32.742,29.74,65.482,72.843,32.768,31.23,32.742,31.23,,,,,,,,-3.002,-1.538,-1.512,,,
06-09-2019 07:00,32.562,30.066,65.048,70.496,32.536,31.433,32.536,31.433,,,,,,,,-2.496,-1.103,-1.103,,,
06-09-2019 08:00,32.665,31.052,64.413,66.585,32.433,32.098,32.458,32.073,,,,,,,,-1.613,-0.335,-0.385,,,
06-09-2019 09:00,32.691,32.253,63.825,61.878,32.381,32.949,32.433,32.924,,,,,,,,-0.438,0.568,0.491,,,
06-09-2019 10:00,32.898,33.914,62.671,57.194,32.458,34.045,32.458,33.992,,,,,,,,1.016,1.587,1.534,,,
06-09-2019 11:00,33.131,35.155,62.363,53.439,32.639,35.208,32.613,35.155,,,,,,,,2.024,2.569,2.542,,,
06-09-2019 12:00,33.417,36.389,59.824,48.159,32.924,36.254,32.846,36.2,,,,,,,,2.972,3.33,3.354,,,
06-09-2019 13:00,33.757,38.17,56.883,42.446,33.313,37.7,33.209,37.673,,,,,,,,4.413,4.387,4.464,,,
06-09-2019 14:00,34.097,39.149,56.324,40.991,33.757,41.883,33.574,41.678,,,,,,,,5.052,8.126,8.104,,,
06-09-2019 15:00,34.677,40.114,53.211,38.492,34.281,45.562,34.202,45.248,,,,,,,,5.437,11.281,11.046,,,
06-09-2019 16:00,35.155,39.886,51.061,37.851,34.889,47.287,34.783,46.899,,,,,,,,4.731,12.398,12.116,,,
06-09-2019 17:00,35.342,39.573,51.771,41.615,35.582,46.417,35.368,46.003,,,,,,,,4.231,10.835,10.635,,,
06-09-2019 18:00,35.689,37.618,60.331,53.35,36.417,43.525,36.092,43.133,,,,,,,,1.929,7.108,7.041,,,
06-09-2019 19:00,35.931,36.281,61.195,57.99,37.042,39.971,36.742,39.743,,,,,,,,0.35,2.929,3.001,,,
06-09-2019 20:00,36.173,35.689,59.576,57.807,37.288,38.365,37.096,38.226,,,,,,,,-0.484,1.077,1.13,,,
06-09-2019 21:00,36.173,34.281,57.91,59.766,37.233,37.151,37.151,37.042,,,,,,,,-1.892,-0.082,-0.109,,,
06-09-2019 22:00,36.039,33.809,57.665,60.612,36.96,36.227,36.987,36.146,,,,,,,,-2.23,-0.733,-0.841,,,
06-09-2019 23:00,35.502,33.391,58.707,61.146,36.444,35.582,36.389,35.502,,,,,,,,-2.111,-0.862,-0.887,,,
06-10-2019 00:00,35.288,33.027,57.587,60.869,35.985,35.022,35.958,34.942,,,,,,,,-2.261,-0.963,-1.016,,,
06-10-2019 01:00,35.049,32.407,57.648,62.404,35.636,34.44,35.582,34.36,,,,,,,,-2.642,-1.196,-1.222,,,
06-10-2019 02:00,34.836,31.944,57.04,61.798,35.315,33.887,35.235,33.861,,,,,,,,-2.892,-1.428,-1.374,,,
06-10-2019 03:00,34.492,31.281,54.997,60.502,34.942,33.261,34.916,33.235,,,,,,,,-3.211,-1.681,-1.681,,,
06-10-2019 04:00,34.255,30.9,54.77,61.195,34.572,32.717,34.572,32.691,,,,,,,,-3.355,-1.855,-1.881,,,
06-10-2019 05:00,34.097,30.646,55.102,62.091,34.281,32.33,34.229,32.33,,,,,,,,-3.451,-1.951,-1.899,,,
06-10-2019 06:00,33.783,30.293,56.118,64.237,33.94,32.021,33.887,32.021,,,,,,,,-3.49,-1.919,-1.866,,,
06-10-2019 07:00,33.443,30.469,58.368,65.008,33.6,32.253,33.495,32.227,,,,,,,,-2.974,-1.347,-1.268,,,
06-10-2019 08:00,32.975,31.281,59.091,62.473,33.183,32.846,33.131,32.82,,,,,,,,-1.694,-0.337,-0.311,,,
06-10-2019 09:00,33.313,32.227,58.507,58.693,33.157,33.469,33.157,33.443,,,,,,,,-1.086,0.312,0.286,,,
06-10-2019 10:00,33.469,33.131,57.575,56.216,33.209,34.413,33.209,34.334,,,,,,,,-0.338,1.204,1.125,,,
06-10-2019 11:00,33.548,34.045,56.852,53.255,33.287,35.208,33.287,35.155,,,,,,,,0.497,1.921,1.868,,,
06-10-2019 12:00,33.861,35.368,56.578,50.171,33.521,36.498,33.469,36.471,,,,,,,,1.507,2.977,3.002,,,
06-10-2019 13:00,34.15,36.987,55.496,45.504,33.809,38.449,33.73,38.476,,,,,,,,2.837,4.64,4.746,,,
06-10-2019 14:00,34.492,37.755,54.965,45.025,34.202,40.66,34.097,40.487,,,,,,,,3.263,6.458,6.39,,,
06-10-2019 15:00,34.81,38.17,53.294,42.716,34.624,42.714,34.492,42.624,,,,,,,,3.36,8.09,8.132,,,
06-10-2019 16:00,35.128,39.065,51.971,38.731,35.102,44.843,34.969,44.688,,,,,,,,3.937,9.741,9.719,,,
06-10-2019 17:00,35.555,38.282,46.765,37.489,35.689,43.647,35.529,43.525,,,,,,,,2.727,7.958,7.996,,,
06-10-2019 18:00,35.85,37.59,48.158,39.741,36.308,41.094,36.146,40.978,,,,,,,,1.74,4.786,4.832,,,
06-10-2019 19:00,35.77,36.552,49.302,45.253,36.552,38.952,36.335,38.868,,,,,,,,0.782,2.4,2.533,,,
06-10-2019 20:00,35.208,35.502,50.511,43.228,36.417,37.563,36.281,37.563,,,,,,,,0.294,1.146,1.282,,,
06-10-2019 21:00,35.049,34.545,48.751,47.04,36.119,36.471,36.039,36.498,,,,,,,,-0.504,0.352,0.459,,,
06-10-2019 22:00,34.889,34.071,51.156,48.793,35.85,35.85,35.77,35.77,,,,,,,,-0.818,0,0,,,
06-10-2019 23:00,34.942,33.495,51.327,49.931,35.582,35.155,35.582,35.049,,,,,,,,-1.447,-0.427,-0.533,,,
06-11-2019 00:00,34.757,32.742,50.682,51.07,35.235,34.44,35.315,34.308,,,,,,,,-2.015,-0.795,-1.007,,,
06-11-2019 01:00,34.545,32.073,48.655,50.787,34.942,33.73,35.022,33.652,,,,,,,,-2.472,-1.212,-1.37,,,
06-11-2019 02:00,34.334,31.612,48.891,52.117,34.624,33.365,34.73,33.261,,,,,,,,-2.722,-1.259,-1.469,,,
06-11-2019 03:00,34.15,31.23,50.244,54.889,34.334,32.949,34.44,32.846,,,,,,,,-2.92,-1.385,-1.594,,,
06-11-2019 04:00,33.914,30.849,52.427,58.643,34.045,32.51,34.15,32.433,,,,,,,,-3.065,-1.535,-1.717,,,
06-11-2019 05:00,33.73,30.343,54.245,61.544,33.783,32.047,33.887,31.996,,,,,,,,-3.387,-1.736,-1.891,,,
06-11-2019 06:00,33.495,30.091,55.724,63.183,33.521,31.714,33.6,31.689,,,,,,,,-3.404,-1.807,-1.911,,,
06-11-2019 07:00,33.261,30.268,58.277,63.924,33.235,31.97,33.313,31.919,,,,,,,,-2.993,-1.265,-1.394,,,
06-11-2019 08:00,33.157,31.204,58.388,61.18,33.027,32.691,33.105,32.639,,,,,,,,-1.953,-0.336,-0.466,,,
06-11-2019 09:00,33.365,32.407,58.737,56.527,33.027,33.757,33.105,33.704,,,,,,,,-0.958,0.73,0.599,,,
06-11-2019 10:00,33.443,33.313,56.261,53.736,33.053,34.229,33.131,34.176,,,,,,,,-0.13,1.176,1.045,,,
06-11-2019 11:00,33.73,34.942,54.696,48.968,33.235,35.422,33.261,35.342,,,,,,,,1.212,2.187,2.081,,,
06-11-2019 12:00,34.019,36.471,53.542,44.676,33.495,36.254,33.469,36.254,,,,,,,,2.452,2.759,2.785,,,
06-11-2019 13:00,34.281,37.343,51.793,41.275,33.809,37.206,33.757,37.178,,,,,,,,3.062,3.397,3.421,,,
06-11-2019 14:00,34.624,38.644,50.207,38.791,34.202,41.007,34.097,40.891,,,,,,,,4.02,6.805,6.794,,,
06-11-2019 15:00,35.022,39.093,46.966,35.847,34.651,43.103,34.519,42.833,,,,,,,,4.071,8.452,8.314,,,
06-11-2019 16:00,35.422,39.234,45.554,35.377,35.155,46.035,34.995,45.75,,,,,,,,3.812,10.88,10.755,,,
06-11-2019 17:00,35.904,39.121,46.973,36.711,35.877,48.073,35.662,47.744,,,,,,,,3.217,12.196,12.082,,,
06-11-2019 18:00,36.254,38.309,46.982,38.826,36.769,46.545,36.498,46.162,,,,,,,,2.055,9.776,9.664,,,
06-11-2019 19:00,36.742,37.425,47.804,41.216,37.7,41.678,37.343,41.443,,,,,,,,0.683,3.978,4.1,,,
06-11-2019 20:00,37.151,36.688,47.788,43.226,38.226,39.857,37.976,39.715,,,,,,,,-0.463,1.631,1.739,,,
06-11-2019 21:00,37.233,35.904,47.566,45.144,38.254,38.616,38.17,38.56,,,,,,,,-1.329,0.362,0.39,,,
06-11-2019 22:00,37.069,34.916,45.814,46.622,38.032,37.48,38.06,37.453,,,,,,,,-2.153,-0.552,-0.607,,,
06-11-2019 23:00,35.797,34.097,47.589,48.632,37.206,36.633,37.178,36.633,,,,,,,,-1.7,-0.573,-0.545,,,
06-12-2019 00:00,35.797,33.417,47.821,50.377,36.688,35.877,36.661,35.877,,,,,,,,-2.38,-0.811,-0.784,,,
06-12-2019 01:00,35.555,32.742,47.89,52.107,36.281,35.075,36.254,35.128,,,,,,,,-2.813,-1.206,-1.126,,,
06-12-2019 02:00,35.315,32.098,48.883,54.596,35.904,34.281,35.904,34.36,,,,,,,,-3.217,-1.623,-1.544,,,
06-12-2019 03:00,34.942,31.561,50.706,57.769,35.475,33.626,35.475,33.704,,,,,,,,-3.381,-1.849,-1.771,,,
06-12-2019 04:00,34.704,31.153,52.435,59.917,35.075,33.183,35.102,33.261,,,,,,,,-3.551,-1.892,-1.841,,,
06-12-2019 05:00,34.519,31.001,53.676,61.023,34.73,32.794,34.81,32.872,,,,,,,,-3.518,-1.936,-1.938,,,
06-12-2019 06:00,34.308,31.23,54.713,60.996,34.413,32.587,34.519,32.639,,,,,,,,-3.078,-1.826,-1.88,,,
06-12-2019 07:00,34.124,30.976,55.781,62.829,34.124,32.742,34.229,32.794,,,,,,,,-3.148,-1.382,-1.435,,,
06-12-2019 08:00,33.835,31.51,56.382,61.103,33.835,33.105,33.887,33.131,,,,,,,,-2.325,-0.73,-0.756,,,
06-12-2019 09:00,33.887,32.872,55.491,56.019,33.73,33.861,33.835,33.887,,,,,,,,-1.015,0.131,0.052,,,
06-12-2019 10:00,34.202,34.229,54.569,51.786,33.783,34.81,33.887,34.81,,,,,,,,0.027,1.027,0.923,,,
06-12-2019 11:00,34.413,35.636,52.624,47.106,33.914,35.797,33.966,35.797,,,,,,,,1.223,1.883,1.831,,,
06-12-2019 12:00,34.572,36.688,52.157,45.069,34.124,36.96,34.15,36.96,,,,,,,,2.116,2.836,2.81,,,
06-12-2019 13:00,35.022,38.06,50.094,41.351,34.492,38.17,34.44,38.198,,,,,,,,3.038,3.678,3.758,,,
06-12-2019 14:00,34.942,36.715,56.027,49.026,34.81,38.924,34.73,38.868,,,,,,,,1.773,4.114,4.138,,,
06-12-2019 15:00,35.182,38.616,57.668,47.567,35.155,44.874,35.049,44.596,,,,,,,,3.434,9.719,9.547,,,
06-12-2019 16:00,35.877,39.431,50.827,38.013,35.636,47.417,35.529,47.06,,,,,,,,3.554,11.781,11.531,,,
06-12-2019 17:00,36.281,39.346,48.542,37.97,36.281,49.006,36.119,48.57,,,,,,,,3.065,12.725,12.451,,,
06-12-2019 18:00,36.824,38.421,50.819,40.03,37.206,43.647,36.987,43.374,,,,,,,,1.597,6.441,6.387,,,
06-12-2019 19:00,37.206,37.728,48.988,42.735,38.004,41.036,37.755,40.92,,,,,,,,0.522,3.032,3.165,,,
06-12-2019 20:00,37.453,36.742,48.787,46.243,38.282,39.431,38.198,39.403,,,,,,,,-0.711,1.149,1.205,,,
06-12-2019 21:00,37.453,36.012,48.422,47.682,38.254,38.309,38.254,38.309,,,,,,,,-1.441,0.055,0.055,,,
06-12-2019 22:00,37.343,35.368,48.508,49.383,38.004,37.535,38.115,37.535,,,,,,,,-1.975,-0.469,-0.58,,,
06-12-2019 23:00,37.151,34.942,48.617,50.444,37.728,36.933,37.866,36.933,,,,,,,,-2.209,-0.795,-0.933,,,
06/13/19 12:00:00 AM,36.96,34.281,49.023,52.509,37.425,36.335,37.59,36.335,,,,,,,,-2.679,-1.09,-1.255,,,
06/13/19 01:00:00 AM,36.661,33.443,49.283,54.592,37.069,35.582,37.261,35.555,,,,,,,,-3.218,-1.487,-1.706,,,
06/13/19 02:00:00 AM,36.362,32.484,49.97,58.002,36.742,34.889,36.905,34.889,,,,,,,,-3.878,-1.853,-2.016,,,
06/13/19 03:00:00 AM,36.119,32.175,50.826,59.065,36.389,34.44,36.579,34.413,,,,,,,,-3.944,-1.949,-2.166,,,
06/13/19 04:00:00 AM,35.823,31.689,51.606,60.849,36.039,33.914,36.2,33.887,,,,,,,,-4.134,-2.125,-2.313,,,
06/13/19 05:00:00 AM,35.502,31.026,52.217,63.149,35.662,33.339,35.85,33.313,,,,,,,,-4.476,-2.323,-2.537,,,
06/13/19 06:00:00 AM,35.208,30.773,52.014,61.987,35.315,32.949,35.475,32.898,,,,,,,,-4.435,-2.366,-2.577,,,
06/13/19 07:00:00 AM,34.73,30.9,55.578,61.507,34.81,33.027,34.889,33.001,,,,,,,,-3.83,-1.783,-1.888,,,
06/13/19 08:00:00 AM,34.071,31.637,61.569,60.086,34.413,33.574,34.466,33.548,,,,,,,,-2.434,-0.839,-0.918,,,
06/13/19 09:00:00 AM,34.308,32.846,61.069,56.303,34.255,34.308,34.334,34.281,,,,,,,,-1.462,0.053,-0.053,,,
06/13/19 10:00:00 AM,34.308,33.966,60.562,53.114,34.176,35.075,34.229,35.049,,,,,,,,-0.342,0.899,0.82,,,
06/13/19 11:00:00 AM,34.44,35.422,56.597,47.874,34.229,36.119,34.229,36.092,,,,,,,,0.982,1.89,1.863,,,
06/13/19 12:00:00 PM,34.624,36.715,53.301,44.302,34.387,37.151,34.36,37.124,,,,,,,,2.091,2.764,2.764,,,
06/13/19 01:00:00 PM,34.836,37.645,51.769,41.036,34.624,37.949,34.545,37.976,,,,,,,,2.809,3.325,3.431,,,
06/13/19 02:00:00 PM,35.182,39.065,55.126,44.503,34.969,42.505,34.836,42.356,,,,,,,,3.883,7.536,7.52,,,
06/13/19 03:00:00 PM,34.783,37.425,62.69,53.455,35.182,44.565,34.969,44.288,,,,,,,,2.642,9.383,9.319,,,
06/13/19 04:00:00 PM,34.942,36.878,63.848,57.079,35.502,45.94,35.235,45.562,,,,,,,,1.936,10.438,10.327,,,
06/13/19 05:00:00 PM,35.075,35.716,64.215,60.621,35.958,44.719,35.662,44.104,,,,,,,,0.641,8.761,8.442,,,
06/13/19 06:00:00 PM,34.889,33.287,57.465,55.95,36.389,39.516,36.039,39.318,,,,,,,,-1.602,3.127,3.279,,,
06/13/19 07:00:00 PM,34.995,31.893,57.672,62.791,36.606,37.069,36.254,36.933,,,,,,,,-3.102,0.463,0.679,,,
06/13/19 08:00:00 PM,35.075,32.304,59.25,67.323,36.552,35.823,36.417,35.716,,,,,,,,-2.771,-0.729,-0.701,,,
06/13/19 09:00:00 PM,34.916,30.621,60.466,71.111,36.227,34.466,36.254,34.492,,,,,,,,-4.295,-1.761,-1.762,,,
06/13/19 10:00:00 PM,34.44,29.34,57.303,71.237,35.743,31.433,35.77,31.23,,,,,,,,-5.1,-4.31,-4.54,,,
06/13/19 11:00:00 PM,34.15,29.916,58.314,67.063,34.995,31.535,34.995,31.357,,,,,,,,-4.234,-3.46,-3.638,,,
06/14/19 12:00:00 AM,33.966,29.89,58.796,68.249,34.44,31.484,34.466,31.408,,,,,,,,-4.076,-2.956,-3.058,,,
06/14/19 01:00:00 AM,33.678,29.34,60.085,71.898,33.992,31.001,34.019,31.001,,,,,,,,-4.338,-2.991,-3.018,,,
06/14/19 02:00:00 AM,33.443,29.09,61.847,74.509,33.574,30.697,33.626,30.722,,,,,,,,-4.353,-2.877,-2.904,,,
06/14/19 03:00:00 AM,33.235,29.065,63.664,75.749,33.235,30.469,33.287,30.52,,,,,,,,-4.17,-2.766,-2.767,,,
06/14/19 04:00:00 AM,33.001,28.965,64.094,76.025,32.898,30.318,32.975,30.369,,,,,,,,-4.036,-2.58,-2.606,,,
06/14/19 05:00:00 AM,32.794,28.99,65.335,76.413,32.613,30.268,32.691,30.268,,,,,,,,-3.804,-2.345,-2.423,,,
06/14/19 06:00:00 AM,32.562,28.941,68.751,76.875,32.33,30.167,32.381,30.192,,,,,,,,-3.621,-2.163,-2.189,,,
06/14/19 07:00:00 AM,32.484,29.315,67.478,76.212,32.124,30.469,32.175,30.52,,,,,,,,-3.169,-1.655,-1.655,,,
06/14/19 08:00:00 AM,32.51,29.84,65.071,70.817,32.021,31.204,32.098,31.128,,,,,,,,-2.67,-0.817,-0.97,,,
06/14/19 09:00:00 AM,32.587,30.9,65.983,65.358,31.996,32.073,32.073,31.996,,,,,,,,-1.687,0.077,-0.077,,,
06/14/19 10:00:00 AM,32.587,32.278,61.524,57.336,31.996,33.105,32.021,33.053,,,,,,,,-0.309,1.109,1.032,,,
06/14/19 11:00:00 AM,32.768,33.417,59.629,56.354,32.15,34.097,32.124,34.071,,,,,,,,0.649,1.947,1.947,,,
06/14/19 12:00:00 PM,32.975,34.572,59.946,52.84,32.407,35.155,32.33,35.155,,,,,,,,1.597,2.748,2.825,,,
06/14/19 01:00:00 PM,33.417,35.235,58.268,50.154,32.794,36.012,32.742,36.039,,,,,,,,1.818,3.218,3.297,,,
06/14/19 02:00:00 PM,33.757,35.85,56.018,45.538,33.235,39.545,33.157,39.46,,,,,,,,2.093,6.31,6.303,,,
06/14/19 03:00:00 PM,33.887,36.905,55.812,47.924,33.6,43.465,33.417,43.073,,,,,,,,3.018,9.865,9.656,,,
06/14/19 04:00:00 PM,34.124,37.343,57.448,48.475,34.045,47.744,33.835,47.32,,,,,,,,3.219,13.699,13.485,,,
06/14/19 05:00:00 PM,34.308,35.931,64.465,59.187,34.704,46.481,34.387,46.513,,,,,,,,1.623,11.777,12.126,,,
06/14/19 06:00:00 PM,33.757,34.863,68.993,65.214,35.235,42.654,34.757,42.297,,,,,,,,1.106,7.419,7.54,,,
06/14/19 07:00:00 PM,33.809,34.598,72.001,64.262,35.743,39.318,35.208,39.036,,,,,,,,0.789,3.575,3.828,,,
06/14/19 08:00:00 PM,34.545,33.835,70.27,69.006,36.146,37.453,35.743,37.288,,,,,,,,-0.71,1.307,1.545,,,
06/14/19 09:00:00 PM,34.572,33.783,71.225,70.102,35.85,36.389,35.662,36.281,,,,,,,,-0.789,0.539,0.619,,,
06/14/19 10:00:00 PM,34.519,33.157,63.56,63.839,35.529,35.529,35.475,35.502,,,,,,,,-1.362,0,0.027,,,
06/14/19 11:00:00 PM,34.255,32.768,64.8,66.941,35.182,34.783,35.128,34.783,,,,,,,,-1.487,-0.399,-0.345,,,
06/15/19 12:00:00 AM,34.202,32.51,64.072,66.619,34.863,34.124,34.863,34.15,,,,,,,,-1.692,-0.739,-0.713,,,
06/15/19 01:00:00 AM,34.15,32.124,63.625,66.738,34.598,33.574,34.704,33.6,,,,,,,,-2.026,-1.024,-1.104,,,
06/15/19 02:00:00 AM,33.992,31.765,63.725,67.936,34.308,33.053,34.413,33.079,,,,,,,,-2.227,-1.255,-1.334,,,
06/15/19 03:00:00 AM,33.835,31.586,64.543,68.701,34.097,32.613,34.15,32.613,,,,,,,,-2.249,-1.484,-1.537,,,
06/15/19 04:00:00 AM,33.6,31.153,64.005,68.533,33.783,32.15,33.861,32.15,,,,,,,,-2.447,-1.633,-1.711,,,
06/15/19 05:00:00 AM,33.417,30.849,63.005,67.746,33.521,31.765,33.574,31.74,,,,,,,,-2.568,-1.756,-1.834,,,
06/15/19 06:00:00 AM,33.079,30.976,62.355,67.002,33.209,31.459,33.235,31.433,,,,,,,,-2.103,-1.75,-1.802,,,
06/15/19 07:00:00 AM,32.975,30.773,62.715,65.583,32.949,31.663,33.027,31.689,,,,,,,,-2.202,-1.286,-1.338,,,
06/15/19 08:00:00 AM,33.027,31.433,60.963,63.308,32.794,32.227,32.872,32.304,,,,,,,,-1.594,-0.567,-0.568,,,
06/15/19 09:00:00 AM,33.027,32.639,58.147,55.602,32.742,33.157,32.82,33.209,,,,,,,,-0.388,0.415,0.389,,,
06/15/19 10:00:00 AM,33.313,34.124,53.768,48.109,32.82,34.202,32.872,34.255,,,,,,,,0.811,1.382,1.383,,,
06/15/19 11:00:00 AM,33.548,34.969,54.284,46.231,33.001,35.128,33.001,35.182,,,,,,,,1.421,2.127,2.181,,,
06/15/19 12:00:00 PM,33.783,35.877,52.604,43.605,33.287,36.039,33.235,36.092,,,,,,,,2.094,2.752,2.857,,,
06/15/19 01:00:00 PM,34.229,36.688,51.461,42.419,33.678,37.096,33.678,37.151,,,,,,,,2.459,3.418,3.473,,,
06/15/19 02:00:00 PM,34.704,37.921,47.819,37.625,34.124,41.094,34.15,41.21,,,,,,,,3.217,6.97,7.06,,,
06/15/19 03:00:00 PM,34.572,36.579,57.482,51.312,34.466,43.223,34.36,43.013,,,,,,,,2.007,8.757,8.653,,,
06/15/19 04:00:00 PM,34.545,36.606,65.13,59.769,34.757,47.548,34.572,47.32,,,,,,,,2.061,12.791,12.748,,,
06/15/19 05:00:00 PM,34.651,36.039,65.989,60.193,35.208,48.838,34.889,48.504,,,,,,,,1.388,13.63,13.615,,,
06/15/19 06:00:00 PM,34.492,34.889,65.932,63.557,35.85,46.353,35.422,45.877,,,,,,,,0.397,10.503,10.455,,,
06/15/19 07:00:00 PM,34.836,34.598,66.83,65.513,36.525,40.891,36.039,40.516,,,,,,,,-0.238,4.366,4.477,,,
06/15/19 08:00:00 PM,35.182,33.992,67.945,69.741,36.933,38.504,36.444,38.309,,,,,,,,-1.19,1.571,1.865,,,
06/15/19 09:00:00 PM,34.995,34.36,67.23,65.286,36.715,37.315,36.471,37.233,,,,,,,,-0.635,0.6,0.762,,,
06/15/19 10:00:00 PM,35.208,33.966,67.453,64.253,36.498,36.579,36.362,36.525,,,,,,,,-1.242,0.081,0.163,,,
06/15/19 11:00:00 PM,35.075,33.001,64.247,66.3,36.065,35.662,36.119,35.636,,,,,,,,-2.074,-0.403,-0.483,,,
06/16/19 12:00:00 AM,34.863,32.691,64.243,69.234,35.716,34.863,35.77,34.889,,,,,,,,-2.172,-0.853,-0.881,,,
06/16/19 01:00:00 AM,34.572,32.355,64.728,69.602,35.342,34.176,35.422,34.202,,,,,,,,-2.217,-1.166,-1.22,,,
06/16/19 02:00:00 AM,34.413,31.893,63.26,68.97,34.969,33.574,35.102,33.626,,,,,,,,-2.52,-1.395,-1.476,,,
06/16/19 03:00:00 AM,34.15,31.714,62.589,67.928,34.598,33.105,34.73,33.157,,,,,,,,-2.436,-1.493,-1.573,,,
06/16/19 04:00:00 AM,33.887,31.306,62.736,68.621,34.255,32.613,34.36,32.665,,,,,,,,-2.581,-1.642,-1.695,,,
06/16/19 05:00:00 AM,33.73,31.052,62.867,68.942,33.94,32.227,34.045,32.253,,,,,,,,-2.678,-1.713,-1.792,,,
06/16/19 06:00:00 AM,33.469,30.925,62.512,68.004,33.652,31.893,33.73,31.893,,,,,,,,-2.544,-1.759,-1.837,,,
06/16/19 07:00:00 AM,33.521,30.824,63.554,66.484,33.443,32.124,33.548,32.15,,,,,,,,-2.697,-1.319,-1.398,,,
06/16/19 08:00:00 AM,33.235,31.561,60.901,61.925,33.183,32.768,33.261,32.794,,,,,,,,-1.674,-0.415,-0.467,,,
06/16/19 09:00:00 AM,33.417,32.691,58.109,55.289,33.131,33.73,33.261,33.783,,,,,,,,-0.726,0.599,0.522,,,
